fid,LENGTH,FEATURES,y,x,mgrs
"129",546.0596,Highway,"27.86796803","84.55025671",45RTL5880084987
"129",546.0596,Highway,"27.86781705","84.55021152",45RTL5879584971
"129",546.0596,Highway,"27.86768655","84.55012201",45RTL5878684956
"129",546.0596,Highway,"27.86756964","84.55001987",45RTL5877684944
"129",546.0596,Highway,"27.86744619","84.54986057",45RTL5876084930
"129",546.0596,Highway,"27.86732735","84.54967591",45RTL5874184918
"129",546.0596,Highway,"27.86693108","84.54890595",45RTL5866584875
"129",546.0596,Highway,"27.86677424","84.54863225",45RTL5863784858
"129",546.0596,Highway,"27.86658353","84.54836472",45RTL5861184838
"129",546.0596,Highway,"27.86634768","84.54810332",45RTL5858484812
"129",546.0596,Highway,"27.86608923","84.54784815",45RTL5855984784
"129",546.0596,Highway,"27.86572957","84.54751631",45RTL5852584745
"129",546.0596,Highway,"27.86553843","84.54735668",45RTL5850984724
"130",1211.672,Highway,"27.86413418","84.57746439",45RTL6147184509
"130",1211.672,Highway,"27.86438830","84.57766248",45RTL6149184537
"130",1211.672,Highway,"27.86457282","84.57777770",45RTL6150384557
"130",1211.672,Highway,"27.86476416","84.57788026",45RTL6151484578
"130",1211.672,Highway,"27.86499619","84.57796400",45RTL6152284604
"130",1211.672,Highway,"27.86524850","84.57805419",45RTL6153284632
"130",1211.672,Highway,"27.86550771","84.57811268",45RTL6153884660
"130",1211.672,Highway,"27.86578959","84.57814591",45RTL6154284691
"130",1211.672,Highway,"27.86602642","84.57815986",45RTL6154484718
"130",1211.672,Highway,"27.86621373","84.57814816",45RTL6154384738
"130",1211.672,Highway,"27.86645078","84.57811134",45RTL6154084765
"130",1211.672,Highway,"27.86818330","84.57761913",45RTL6149584958
"130",1211.672,Highway,"27.86863497","84.57751363",45RTL6148685008
"130",1211.672,Highway,"27.86912708","84.57744643",45RTL6148085063
"130",1211.672,Highway,"27.86987626","84.57741232",45RTL6147985146
"130",1211.672,Highway,"27.87011302","84.57744531",45RTL6148385172
"130",1211.672,Highway,"27.87036092","84.57751009",45RTL6148985199
"130",1211.672,Highway,"27.87063125","84.57760673",45RTL6150085229
"130",1211.672,Highway,"27.87086318","84.57771586",45RTL6151185254
"130",1211.672,Highway,"27.87109263","84.57787575",45RTL6152785280
"130",1211.672,Highway,"27.87130173","84.57804823",45RTL6154585302
"130",1211.672,Highway,"27.87148142","84.57823959",45RTL6156485322
"130",1211.672,Highway,"27.87175087","84.57854568",45RTL6159485351
"130",1211.672,Highway,"27.87245786","84.57942534",45RTL6168385428
"130",1211.672,Highway,"27.87265321","84.57964853",45RTL6170585449
"130",1211.672,Highway,"27.87288929","84.57984020",45RTL6172485475
"130",1211.672,Highway,"27.87354760","84.58049112",45RTL6179085547
"130",1211.672,Highway,"27.87364180","84.58062491",45RTL6180385557
"130",1211.672,Highway,"27.87371563","84.58077129",45RTL6181885565
"131",841.3366,Highway,"27.86553843","84.54735668",45RTL5850984724
"131",841.3366,Highway,"27.86522328","84.54717739",45RTL5849184689
"131",841.3366,Highway,"27.86490803","84.54702349",45RTL5847584655
"131",841.3366,Highway,"27.86452954","84.54688831",45RTL5846184613
"131",841.3366,Highway,"27.86426582","84.54682352",45RTL5845484584
"131",841.3366,Highway,"27.86395468","84.54677118",45RTL5844884549
"131",841.3366,Highway,"27.86362319","84.54673144",45RTL5844384513
"131",841.3366,Highway,"27.86326224","84.54672328",45RTL5844184473
"131",841.3366,Highway,"27.86300266","84.54675371",45RTL5844484444
"131",841.3366,Highway,"27.86277680","84.54681604",45RTL5845084419
"131",841.3366,Highway,"27.86257332","84.54692291",45RTL5846084396
"131",841.3366,Highway,"27.86238093","84.54708061",45RTL5847584374
"131",841.3366,Highway,"27.86221538","84.54729556",45RTL5849684356
"131",841.3366,Highway,"27.86193802","84.54782727",45RTL5854784324
"131",841.3366,Highway,"27.86107700","84.54988555",45RTL5874884224
"131",841.3366,Highway,"27.86086785","84.55028432",45RTL5878784200
"131",841.3366,Highway,"27.86075446","84.55042971",45RTL5880184188
"131",841.3366,Highway,"27.86064584","84.55051167",45RTL5880984175
"131",841.3366,Highway,"27.86054411","84.55056192",45RTL5881484164
"131",841.3366,Highway,"27.86043121","84.55058674",45RTL5881684151
"131",841.3366,Highway,"27.85993035","84.55058421",45RTL5881484096
"132",60.06337,Highway,"27.85993035","84.55058421",45RTL5881484096
"132",60.06337,Highway,"27.85985131","84.55060285",45RTL5881684087
"132",60.06337,Highway,"27.85979922","84.55065336",45RTL5882184081
"132",60.06337,Highway,"27.85974880","84.55084984",45RTL5884084075
"132",60.06337,Highway,"27.85973022","84.55098302",45RTL5885384073
"132",60.06337,Highway,"27.85974110","84.55108462",45RTL5886384074
"133",164.1855,Highway,"27.85974110","84.55108462",45RTL5886384074
"133",164.1855,Highway,"27.85978586","84.55117369",45RTL5887284079
"133",164.1855,Highway,"27.85994280","84.55142199",45RTL5889784096
"133",164.1855,Highway,"27.85997183","84.55149830",45RTL5890584099
"133",164.1855,Highway,"27.85997601","84.55158082",45RTL5891384099
"133",164.1855,Highway,"27.85997601","84.55158082",45RTL5891384099
"133",164.1855,Highway,"27.85994184","84.55166315",45RTL5892184095
"133",164.1855,Highway,"27.85953216","84.55255465",45RTL5900884048
"134",321.6069,Highway,"27.85953216","84.55255465",45RTL5900884048
"134",321.6069,Highway,"27.85928183","84.55309409",45RTL5906084019
"134",321.6069,Highway,"27.85881423","84.55436098",45RTL5918483965
"134",321.6069,Highway,"27.85839987","84.55529178",45RTL5927583917
"134",321.6069,Highway,"27.85829523","84.55550575",45RTL5929683905
"135",1557.444,Highway,"27.85762466","84.56396760",45RTL6012883814
"135",1557.444,Highway,"27.85774635","84.56455399",45RTL6018683826
"135",1557.444,Highway,"27.85777436","84.56487779",45RTL6021883829
"135",1557.444,Highway,"27.85780201","84.56638834",45RTL6036683829
"135",1557.444,Highway,"27.85783491","84.56661698",45RTL6038983832
"135",1557.444,Highway,"27.85789499","84.56682037",45RTL6040983838
"135",1557.444,Highway,"27.85799109","84.56704299",45RTL6043183849
"135",1557.444,Highway,"27.85825286","84.56757744",45RTL6048583877
"135",1557.444,Highway,"27.85885137","84.56906560",45RTL6063283940
"135",1557.444,Highway,"27.85947015","84.57056022",45RTL6078184006
"135",1557.444,Highway,"27.86006286","84.57180722",45RTL6090584069
"135",1557.444,Highway,"27.86031493","84.57250030",45RTL6097484096
"135",1557.444,Highway,"27.86040433","84.57270385",45RTL6099484105
"135",1557.444,Highway,"27.86051632","84.57290118",45RTL6101484117
"135",1557.444,Highway,"27.86068445","84.57316227",45RTL6104084135
"135",1557.444,Highway,"27.86111057","84.57377377",45RTL6110184181
"135",1557.444,Highway,"27.86122295","84.57387590",45RTL6111184194
"135",1557.444,Highway,"27.86136241","84.57397818",45RTL6112284209
"135",1557.444,Highway,"27.86181238","84.57427884",45RTL6115284258
"135",1557.444,Highway,"27.86193148","84.57439370",45RTL6116484271
"135",1557.444,Highway,"27.86205485","84.57456571",45RTL6118184284
"135",1557.444,Highway,"27.86251906","84.57524089",45RTL6124984335
"135",1557.444,Highway,"27.86336008","84.57644483",45RTL6136984425
"135",1557.444,Highway,"27.86362906","84.57686513",45RTL6141184454
"135",1557.444,Highway,"27.86389385","84.57720925",45RTL6144684483
"135",1557.444,Highway,"27.86403306","84.57736865",45RTL6146284498
"135",1557.444,Highway,"27.86413418","84.57746439",45RTL6147184509
"136",409.3046,Highway,"27.85610136","84.56019200",45RTL5975283653
"136",409.3046,Highway,"27.85701822","84.56219577",45RTL5995283750
"136",409.3046,Highway,"27.85722387","84.56266645",45RTL5999983772
"136",409.3046,Highway,"27.85738667","84.56313057",45RTL6004583789
"136",409.3046,Highway,"27.85753566","84.56366442",45RTL6009883805
"136",409.3046,Highway,"27.85762466","84.56396760",45RTL6012883814
"137",48.14123,Highway,"27.85588875","84.55976571",45RTL5971083630
"137",48.14123,Highway,"27.85610136","84.56019200",45RTL5975283653
"138",488.7282,Highway,"27.85829523","84.55550575",45RTL5929683905
"138",488.7282,Highway,"27.85799522","84.55605127",45RTL5934983871
"138",488.7282,Highway,"27.85775715","84.55634198",45RTL5937783844
"138",488.7282,Highway,"27.85759415","84.55648077",45RTL5939083825
"138",488.7282,Highway,"27.85744045","84.55654979",45RTL5939783808
"138",488.7282,Highway,"27.85729373","84.55656808",45RTL5939883792
"138",488.7282,Highway,"27.85709068","84.55656704",45RTL5939783769
"138",488.7282,Highway,"27.85665090","84.55652672",45RTL5939283721
"138",488.7282,Highway,"27.85621798","84.55646105",45RTL5938583673
"138",488.7282,Highway,"27.85547860","84.55630497",45RTL5936883591
"138",488.7282,Highway,"27.85453824","84.55619228",45RTL5935583487
"138",488.7282,Highway,"27.85442536","84.55621074",45RTL5935683475
"138",488.7282,Highway,"27.85435750","84.55625482",45RTL5936183467
"139",442.2407,Highway,"27.87371563","84.58077129",45RTL6181885565
"139",442.2407,Highway,"27.87378895","84.58104016",45RTL6184585572
"139",442.2407,Highway,"27.87390897","84.58147051",45RTL6188785585
"139",442.2407,Highway,"27.87398699","84.58169308",45RTL6190985593
"139",442.2407,Highway,"27.87406531","84.58184583",45RTL6192585601
"139",442.2407,Highway,"27.87432310","84.58224073",45RTL6196485629
"139",442.2407,Highway,"27.87441926","84.58244436",45RTL6198485639
"139",442.2407,Highway,"27.87447477","84.58265411",45RTL6200585645
"139",442.2407,Highway,"27.87449642","84.58287003",45RTL6202685647
"139",442.2407,Highway,"27.87449642","84.58287003",45RTL6202685647
"139",442.2407,Highway,"27.87447703","84.58318729",45RTL6205885644
"139",442.2407,Highway,"27.87450577","84.58332708",45RTL6207185647
"139",442.2407,Highway,"27.87456166","84.58344798",45RTL6208385653
"139",442.2407,Highway,"27.87464463","84.58356902",45RTL6209685662
"139",442.2407,Highway,"27.87497052","84.58386274",45RTL6212585698
"139",442.2407,Highway,"27.87506039","84.58395209",45RTL6213485708
"139",442.2407,Highway,"27.87514556","84.58408584",45RTL6214885717
"139",442.2407,Highway,"27.87521700","84.58426394",45RTL6216585724
"139",442.2407,Highway,"27.87529018","84.58456266",45RTL6219585732
"139",442.2407,Highway,"27.87535500","84.58470645",45RTL6220985739
"140",291.424,Highway,"27.85418963","84.55759742",45RTL5949383446
"140",291.424,Highway,"27.85419381","84.55768185",45RTL5950183446
"140",291.424,Highway,"27.85422719","84.55779625",45RTL5951283450
"140",291.424,Highway,"27.85428772","84.55789175",45RTL5952283456
"140",291.424,Highway,"27.85440011","84.55799386",45RTL5953283468
"140",291.424,Highway,"27.85483415","84.55833877",45RTL5956783516
"140",291.424,Highway,"27.85508150","84.55854311",45RTL5958883543
"140",291.424,Highway,"27.85525447","84.55872804",45RTL5960683562
"140",291.424,Highway,"27.85544078","84.55896380",45RTL5963083582
"140",291.424,Highway,"27.85588875","84.55976571",45RTL5971083630
"141",29.65775,Highway,"27.85435750","84.55625482",45RTL5936183467
"141",29.65775,Highway,"27.85431184","84.55638785",45RTL5937483462
"141",29.65775,Highway,"27.85429992","84.55654581",45RTL5938983460
"142",104.289,Bridge Road,"27.85429992","84.55654581",45RTL5938983460
"142",104.289,Bridge Road,"27.85418963","84.55759742",45RTL5949383446
"143",2204.489,Highway,"27.87535694","84.59480369",45RTL6320485719
"143",2204.489,Highway,"27.87513658","84.59515540",45RTL6323885694
"143",2204.489,Highway,"27.87506813","84.59533275",45RTL6325585686
"143",2204.489,Highway,"27.87505168","84.59548499",45RTL6327085684
"143",2204.489,Highway,"27.87513979","84.59598056",45RTL6331985693
"143",2204.489,Highway,"27.87515484","84.59615202",45RTL6333685694
"143",2204.489,Highway,"27.87515484","84.59615202",45RTL6333685694
"143",2204.489,Highway,"27.87513151","84.59632961",45RTL6335385691
"143",2204.489,Highway,"27.87498214","84.59695717",45RTL6341585674
"143",2204.489,Highway,"27.87494742","84.59716009",45RTL6343585669
"143",2204.489,Highway,"27.87494198","84.59737587",45RTL6345685668
"143",2204.489,Highway,"27.87490547","84.59799135",45RTL6351785663
"143",2204.489,Highway,"27.87488673","84.59814993",45RTL6353285661
"143",2204.489,Highway,"27.87484092","84.59830836",45RTL6354885655
"143",2204.489,Highway,"27.87464233","84.59884043",45RTL6360085632
"143",2204.489,Highway,"27.87443741","84.59927092",45RTL6364285609
"143",2204.489,Highway,"27.87422596","84.59964424",45RTL6367885585
"143",2204.489,Highway,"27.87401716","84.59992871",45RTL6370585561
"143",2204.489,Highway,"27.87382905","84.60012444",45RTL6372485540
"143",2204.489,Highway,"27.87362529","84.60028834",45RTL6374085517
"143",2204.489,Highway,"27.87299193","84.60066567",45RTL6377685446
"143",2204.489,Highway,"27.87281760","84.60080435",45RTL6378985426
"143",2204.489,Highway,"27.87265899","84.60096215",45RTL6380485408
"143",2204.489,Highway,"27.87255003","84.60111388",45RTL6381985396
"143",2204.489,Highway,"27.87245893","84.60131014",45RTL6383885386
"143",2204.489,Highway,"27.87144977","84.60404648",45RTL6410585268
"143",2204.489,Highway,"27.87132911","84.60429335",45RTL6412985255
"143",2204.489,Highway,"27.87121096","84.60448310",45RTL6414885241
"143",2204.489,Highway,"27.87050757","84.60539316",45RTL6423685161
"143",2204.489,Highway,"27.87036446","84.60561451",45RTL6425785145
"143",2204.489,Highway,"27.87021202","84.60590562",45RTL6428685128
"143",2204.489,Highway,"27.87008652","84.60622862",45RTL6431785113
"143",2204.489,Highway,"27.86998786","84.60660254",45RTL6435485102
"143",2204.489,Highway,"27.86990680","84.60707811",45RTL6440185092
"143",2204.489,Highway,"27.86987067","84.60759836",45RTL6445285087
"143",2204.489,Highway,"27.86987949","84.60815694",45RTL6450785087
"143",2204.489,Highway,"27.86992914","84.60866497",45RTL6455785091
"143",2204.489,Highway,"27.87005482","84.60932575",45RTL6462285104
"143",2204.489,Highway,"27.87018749","84.60993580",45RTL6468385117
"143",2204.489,Highway,"27.87028758","84.61026006",45RTL6471585128
"143",2204.489,Highway,"27.87042151","84.61058450",45RTL6474785142
"143",2204.489,Highway,"27.87055147","84.61078834",45RTL6476785156
"143",2204.489,Highway,"27.87075765","84.61110049",45RTL6479985178
"143",2204.489,Highway,"27.87087635","84.61129792",45RTL6481885191
"143",2204.489,Highway,"27.87110063","84.61159749",45RTL6484885215
"143",2204.489,Highway,"27.87140808","84.61196734",45RTL6488585249
"143",2204.489,Highway,"27.87149770","84.61210748",45RTL6489985258
"143",2204.489,Highway,"27.87161646","84.61229221",45RTL6491885271
"143",2204.489,Highway,"27.87170588","84.61247678",45RTL6493685281
"143",2204.489,Highway,"27.87200018","84.61326547",45RTL6501585312
"143",2204.489,Highway,"27.87208969","84.61343099",45RTL6503185321
"143",2204.489,Highway,"27.87217932","84.61357113",45RTL6504585331
"143",2204.489,Highway,"27.87229155","84.61369871",45RTL6505885343
"143",2204.489,Highway,"27.87261747","84.61397347",45RTL6508685379
"143",2204.489,Highway,"27.87275210","84.61413925",45RTL6510285393
"144",42.75352,Highway,"27.87297759","84.61517828",45RTL6520585416
"144",42.75352,Highway,"27.87299092","84.61522596",45RTL6521085418
"144",42.75352,Highway,"27.87303434","84.61560703",45RTL6524785422
"145",105.5025,Bridge Road,"27.87275210","84.61413925",45RTL6510285393
"145",105.5025,Bridge Road,"27.87280771","84.61431729",45RTL6512085399
"145",105.5025,Bridge Road,"27.87287423","84.61457789",45RTL6514685406
"145",105.5025,Bridge Road,"27.87297759","84.61517828",45RTL6520585416
"146",387.5703,Highway,"27.97766575","84.38559318",45RTL4284197481
"146",387.5703,Highway,"27.97779560","84.38594943",45RTL4287697495
"146",387.5703,Highway,"27.97784687","84.38617198",45RTL4289997500
"146",387.5703,Highway,"27.97784687","84.38617198",45RTL4289997500
"146",387.5703,Highway,"27.97782825","84.38637522",45RTL4291897498
"146",387.5703,Highway,"27.97778252","84.38659107",45RTL4294097492
"146",387.5703,Highway,"27.97770291","84.38681951",45RTL4296297483
"146",387.5703,Highway,"27.97755560","84.38705406",45RTL4298597466
"146",387.5703,Highway,"27.97731323","84.38739627",45RTL4301897439
"146",387.5703,Highway,"27.97705735","84.38773208",45RTL4305097409
"146",387.5703,Highway,"27.97698474","84.38787795",45RTL4306497401
"146",387.5703,Highway,"27.97692785","84.38804929",45RTL4308197394
"146",387.5703,Highway,"27.97689336","84.38827788",45RTL4310397390
"146",387.5703,Highway,"27.97688581","84.38855740",45RTL4313197389
"146",387.5703,Highway,"27.97691789","84.38918014",45RTL4319297391
"147",210.0826,Highway,"27.97691789","84.38918014",45RTL4319297391
"147",210.0826,Highway,"27.97697872","84.39000629",45RTL4327497396
"147",210.0826,Highway,"27.97697872","84.39000629",45RTL4327497396
"147",210.0826,Highway,"27.97697771","84.39036207",45RTL4330997395
"147",210.0826,Highway,"27.97694279","84.39074314",45RTL4334697390
"147",210.0826,Highway,"27.97689702","84.39097170",45RTL4336997385
"147",210.0826,Highway,"27.97677658","84.39127622",45RTL4339897371
"148",101.1117,Highway,"27.97677658","84.39127622",45RTL4339897371
"148",101.1117,Highway,"27.97665872","84.39146640",45RTL4341797357
"148",101.1117,Highway,"27.97643682","84.39174514",45RTL4344497332
"148",101.1117,Highway,"27.97633488","84.39189090",45RTL4345897321
"148",101.1117,Highway,"27.97620350","84.39207467",45RTL4347597306
"149",27.21328,Highway,"27.97620350","84.39207467",45RTL4347597306
"149",27.21328,Highway,"27.97610576","84.39232844",45RTL4350097294
"150",1442.779,Highway,"27.97781852","84.37273006",45RTL4157697526
"150",1442.779,Highway,"27.97784263","84.37298872",45RTL4160197528
"150",1442.779,Highway,"27.97784263","84.37298872",45RTL4160197528
"150",1442.779,Highway,"27.97783090","84.37315387",45RTL4161797526
"150",1442.779,Highway,"27.97778520","84.37336973",45RTL4163997521
