id,X,Y,Z,length,bridge,tunnel,grade,hz. angle,speed,time,
1698,544479.582,3097288.488,485.946,205.3226459,0,0,-3.551483552,21.40714886,80,9.239519067,118385.1303
1699,544389.446,3097158.918,484.293,157.8468112,0,0,-1.047217861,8.408966996,80,7.103106504,118542.9771
1700,544238.75,3097087.091,482.198,166.9514641,0,0,-1.254855722,29.69130047,80,7.512815885,118709.9286
1701,544142.9805,3097105.4,488.382,97.69983862,0,0,6.329590803,36.30719009,80,4.396492738,118807.6284
1702,544116.2214,3097125.117,484.761,33.43532806,1,0,-10.82986233,25.56094707,64.77651596,1.85819165,118841.0638
1703,543451.4687,3097581.43,453.644,806.8989861,1,0,-3.856368707,1.916759498,80,36.31045438,119647.9628
1704,543372.5998,3097606.781,454.807,82.85124717,0,0,1.403720571,16.64819626,80,3.728306123,119730.814
1705,543279.647,3097737.76,451.367,160.6473002,0,0,-2.141336951,36.81847469,80,7.22912851,119891.4613
1706,543295.1392,3097877.189,457.609,140.4258412,0,0,4.445050817,41.70267845,80,6.319162852,120031.8871
1707,543233.1707,3097953.241,455.369,98.12756644,0,0,-2.282742843,45.51397803,80,4.41574049,120130.0147
