fid,field_1_1,Name,osm_id,ref,oneway,maxspeed,bridge,tunnel,y,x,z
4807,"7657",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747014100000001,85.078187900000003,641.700000000000045
4808,"7659",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746979199999998,85.078571600000004,636.799999999999955
4809,"7661",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746963699999998,85.078814399999999,634.500000000000000
4810,"7663",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746950999999999,85.078943699999996,633.899999999999977
4811,"7665",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746929999999999,85.079251099999993,635.500000000000000
4812,"7667",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746912999999999,85.079721399999997,640.100000000000023
4813,"7669",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746906500000001,85.079858900000005,643.100000000000023
4814,"7671",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746907900000000,85.080319399999993,649.200000000000045
4815,"7673",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746926299999998,85.080934099999993,647.799999999999955
4816,"7675",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746942900000001,85.081065600000002,647.899999999999977
4817,"7677",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746959199999999,85.081202000000005,648.100000000000023
4818,"7679",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747006700000000,85.081394299999999,647.299999999999955
4819,"7681",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747159000000000,85.081927399999998,639.899999999999977
4820,"7683",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747165100000000,85.081952700000002,639.899999999999977
4821,"7685",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747176199999998,85.082110700000001,644.200000000000045
4822,"7687",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747155400000000,85.082251900000003,648.299999999999955
4823,"7689",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747108999999998,85.082363000000001,649.500000000000000
4824,"7691",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747059799999999,85.082456500000006,650.399999999999977
4825,"7693",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746977800000000,85.082527600000006,651.299999999999955
4826,"7695",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746866199999999,85.082588000000001,650.700000000000045
4827,"7697",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746539800000001,85.082782499999993,649.299999999999955
4828,"7699",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746111400000000,85.083025100000000,658.200000000000045
4829,"7701",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745813399999999,85.083202200000002,658.700000000000045
4830,"7703",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745686299999999,85.083284000000006,658.200000000000045
4831,"7705",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745590300000000,85.083344299999993,657.799999999999955
4832,"7707",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745445499999999,85.083477200000004,655.200000000000045
4833,"7709",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745337400000000,85.083596499999999,652.299999999999955
4834,"7711",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745239000000002,85.083705100000003,653.000000000000000
4835,"7713",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745181899999999,85.083792500000001,653.899999999999977
4836,"7715",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745140500000002,85.083866000000000,654.299999999999955
4837,"7717",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745098800000001,85.083956099999995,655.299999999999955
4838,"7719",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745060899999999,85.084084700000005,656.399999999999977
4839,"7721",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745014699999999,85.084280500000006,657.399999999999977
4840,"7723",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745009799999998,85.084473599999995,656.299999999999955
4841,"7725",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745022899999999,85.084655999999995,654.399999999999977
4842,"7727",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745073999999999,85.084898699999997,651.500000000000000
4843,"7729",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745102400000000,85.085136100000000,651.899999999999977
4844,"7731",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745121399999999,85.085280900000001,652.799999999999955
4845,"7733",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745130899999999,85.085419000000002,652.399999999999977
4846,"7735",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745107099999998,85.085625600000000,653.100000000000023
4847,"7737",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745062099999998,85.085797299999996,654.899999999999977
4848,"7739",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744999799999999,85.085991500000006,657.000000000000000
4849,"7741",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744924399999999,85.086208999999997,658.899999999999977
4850,"7743",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744823300000000,85.086483000000001,661.299999999999955
4851,"7745",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744791700000000,85.086580600000005,662.200000000000045
4852,"7747",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744761400000002,85.086690899999994,663.500000000000000
4853,"7749",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744733300000000,85.086816499999998,664.799999999999955
4854,"7751",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744721400000000,85.087021600000000,665.899999999999977
4855,"7753",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744742800000001,85.087145300000003,665.799999999999955
4856,"7755",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744761799999999,85.087272499999997,666.799999999999955
4857,"7757",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744821200000001,85.087445500000001,666.899999999999977
4858,"7759",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744898299999999,85.087601000000006,666.200000000000045
4859,"7761",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745019400000000,85.087753899999996,665.899999999999977
4860,"7763",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745128500000000,85.087869200000000,666.500000000000000
4861,"7765",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745216400000000,85.087935000000002,665.000000000000000
4862,"7767",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745307900000000,85.087981900000003,663.299999999999955
4863,"7769",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745400300000000,85.088030399999994,664.500000000000000
4864,"7771",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745504799999999,85.088053000000002,664.399999999999977
4865,"7773",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745593800000002,85.088073100000003,664.799999999999955
4866,"7775",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745708900000000,85.088082499999999,664.899999999999977
4867,"7777",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745898900000000,85.088091899999995,665.299999999999955
4868,"7779",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746330900000000,85.088089900000000,664.799999999999955
4869,"7781",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746744000000000,85.088104599999994,664.799999999999955
4870,"7783",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746870999999999,85.088128699999999,665.000000000000000
4871,"7785",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746920800000002,85.088148799999999,665.399999999999977
4872,"7787",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746988500000000,85.088178400000004,665.100000000000023
4873,"7789",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747079899999999,85.088244099999997,664.100000000000023
4874,"7791",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747128900000000,85.088299500000005,663.600000000000023
4875,"7793",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747164900000001,85.088364299999995,663.000000000000000
4876,"7795",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747213599999998,85.088481500000000,661.799999999999955
4877,"7797",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747238299999999,85.088639999999998,661.700000000000045
4878,"7799",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747243399999999,85.088884199999995,662.600000000000023
4879,"7801",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747242400000001,85.089142800000005,662.600000000000023
4880,"7803",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747249199999999,85.089418400000000,665.000000000000000
4881,"7805",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747252400000001,85.089696200000006,666.899999999999977
4882,"7807",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747235700000001,85.089829399999999,667.600000000000023
4883,"7809",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747179400000000,85.089981100000003,670.299999999999955
4884,"7811",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.747037200000001,85.090377200000006,674.600000000000023
4885,"7813",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746966199999999,85.090608000000003,674.299999999999955
4886,"7815",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746913700000000,85.090975599999993,674.600000000000023
4887,"7817",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746844200000002,85.091572900000003,671.100000000000023
4888,"7819",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746815999999999,85.091766199999995,671.700000000000045
4889,"7821",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746778599999999,85.091910200000001,673.500000000000000
4890,"7823",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746743700000000,85.092023800000007,674.799999999999955
4891,"7825",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746621399999999,85.092328699999996,679.200000000000045
4892,"7827",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746551900000000,85.092512499999998,680.299999999999955
4893,"7829",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746525500000001,85.092638399999998,680.899999999999977
4894,"7831",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746520799999999,85.092788100000007,680.500000000000000
4895,"7833",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746503799999999,85.093027599999999,681.899999999999977
4896,"7835",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746476999999999,85.093191399999995,681.700000000000045
4897,"7837",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746430400000001,85.093367799999996,681.600000000000023
4898,"7839",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746308299999999,85.093669100000000,679.799999999999955
4899,"7841",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746281100000001,85.093715399999994,680.100000000000023
4900,"7843",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746224399999999,85.093824699999999,680.100000000000023
4901,"7845",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746163200000002,85.093925200000001,680.399999999999977
4902,"7847",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.746096600000001,85.094026600000007,680.799999999999955
4903,"7849",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745974100000002,85.094159599999998,681.100000000000023
4904,"7851",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745807800000001,85.094332300000005,682.500000000000000
4905,"7853",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745738200000002,85.094403400000004,685.399999999999977
4906,"7855",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745592899999998,85.094569600000000,690.700000000000045
4907,"7857",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745483400000001,85.094690299999996,692.799999999999955
4908,"7859",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745395800000001,85.094835900000007,690.600000000000023
4909,"7861",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745193799999999,85.095170400000001,689.899999999999977
4910,"7863",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.745024500000000,85.095501999999996,692.299999999999955
4911,"7865",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744935099999999,85.095688100000004,696.000000000000000
4912,"7867",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744888199999998,85.095811299999994,699.100000000000023
4913,"7869",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744807500000000,85.096072100000001,707.799999999999955
4914,"7871",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744777599999999,85.096192200000004,709.000000000000000
4915,"7873",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744715700000000,85.096502400000006,705.100000000000023
4916,"7875",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744631600000002,85.096903900000001,701.100000000000023
4917,"7877",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744581199999999,85.097196900000000,700.000000000000000
4918,"7879",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744494599999999,85.097620500000005,701.399999999999977
4919,"7881",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744485999999998,85.097715199999996,701.299999999999955
4920,"7883",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744451900000001,85.097893299999996,700.600000000000023
4921,"7885",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744408900000000,85.098244699999995,694.000000000000000
4922,"7887",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744396900000002,85.098452100000003,691.000000000000000
4923,"7889",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744400599999999,85.098664299999996,690.200000000000045
4924,"7891",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744437099999999,85.098998499999993,693.500000000000000
4925,"7893",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744478999999998,85.099201600000001,698.899999999999977
4926,"7895",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744807000000002,85.100318900000005,698.700000000000045
4927,"7897",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744820699999998,85.100495300000006,698.399999999999977
4928,"7899",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744804899999998,85.100637899999995,698.899999999999977
4929,"7901",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744777299999999,85.100764400000003,699.600000000000023
4930,"7903",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744717699999999,85.100940800000004,700.299999999999955
4931,"7905",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744666599999999,85.101053899999997,699.899999999999977
4932,"7907",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744579200000000,85.101221899999999,698.500000000000000
4933,"7909",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744135900000000,85.102167100000003,703.399999999999977
4934,"7911",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744085299999998,85.102302399999999,704.899999999999977
4935,"7913",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744069000000000,85.102419200000000,705.000000000000000
4936,"7915",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744054700000000,85.102628800000005,705.700000000000045
4937,"7917",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744062300000000,85.102951300000001,706.200000000000045
4938,"7919",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744040699999999,85.103193700000006,707.700000000000045
4939,"7921",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744002299999998,85.103410299999993,707.899999999999977
4940,"7923",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743904000000001,85.103798900000001,703.500000000000000
4941,"7925",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743756500000000,85.104313399999995,704.899999999999977
4942,"7927",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743680300000001,85.104548899999998,705.600000000000023
4943,"7929",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743520600000000,85.104939299999998,709.799999999999955
4944,"7931",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743384899999999,85.105290400000001,714.899999999999977
4945,"7933",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743320799999999,85.105488899999997,716.600000000000023
4946,"7935",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743277500000001,85.105648400000007,716.899999999999977
4947,"7937",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743235100000000,85.105852100000007,716.399999999999977
4948,"7939",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743221699999999,85.106021600000005,716.000000000000000
4949,"7941",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743211100000000,85.106229499999998,716.600000000000023
4950,"7943",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743211700000000,85.106565399999994,721.299999999999955
4951,"7945",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743250900000000,85.106894999999994,725.799999999999955
4952,"7947",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743267700000001,85.107330300000001,726.600000000000023
4953,"7949",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743265099999999,85.107614999999996,727.000000000000000
4954,"7951",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743261199999999,85.107703200000003,727.399999999999977
4955,"7953",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743237700000002,85.108010199999995,728.600000000000023
4956,"7955",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743214399999999,85.108290299999993,728.899999999999977
4957,"7957",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743213399999998,85.108511899999996,729.500000000000000
4958,"7959",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743213000000001,85.108681200000007,730.000000000000000
4959,"7961",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743223199999999,85.108797699999997,730.100000000000023
4960,"7963",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743223499999999,85.108883500000005,730.200000000000045
4961,"7965",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743254900000000,85.109064799999999,730.299999999999955
4962,"7967",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743311500000001,85.109301799999997,730.200000000000045
4963,"7969",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743458499999999,85.109788499999993,731.100000000000023
4964,"7971",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743600600000001,85.110258000000002,732.100000000000023
4965,"7973",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743670900000001,85.110499899999994,732.000000000000000
4966,"7975",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743729399999999,85.110649300000006,732.000000000000000
4967,"7977",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743821199999999,85.110841600000001,731.600000000000023
4968,"7979",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744100700000001,85.111469799999995,739.600000000000023
4969,"7981",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744164999999999,85.111657899999997,740.000000000000000
4970,"7983",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744197700000001,85.111870499999995,741.600000000000023
4971,"7985",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744202300000001,85.112069000000005,743.000000000000000
4972,"7987",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744180499999999,85.112241699999998,744.000000000000000
4973,"7989",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744145799999998,85.112435599999998,745.200000000000045
4974,"7991",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.744099299999998,85.112583400000005,747.000000000000000
4975,"7993",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743883400000001,85.113150000000005,749.700000000000045
4976,"7995",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743806100000000,85.113415599999996,748.700000000000045
4977,"7997",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743772700000001,85.113632899999999,747.100000000000023
4978,"7999",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743775599999999,85.113844700000001,744.399999999999977
4979,"8001",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743779400000001,85.114064999999997,743.200000000000045
4980,"8003",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743826500000001,85.114284900000001,742.899999999999977
4981,"8005",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743980300000000,85.114953200000002,748.299999999999955
4982,"8007",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743983199999999,85.115130699999995,749.000000000000000
4983,"8009",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743944299999999,85.115259499999993,749.799999999999955
4984,"8011",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743890700000001,85.115396899999993,749.700000000000045
4985,"8013",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743819599999998,85.115512699999996,749.600000000000023
4986,"8015",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743666600000001,85.115670600000001,748.799999999999955
4987,"8017",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743354100000001,85.115984400000002,747.100000000000023
4988,"8019",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.743061099999998,85.116287999999997,746.500000000000000
4989,"8021",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.742702000000001,85.116652400000007,747.500000000000000
4990,"8023",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.742463200000000,85.116849000000002,749.899999999999977
4991,"8025",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.742216899999999,85.117046599999995,748.100000000000023
4992,"8027",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.741972799999999,85.117216900000003,748.399999999999977
4993,"8029",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.741554799999999,85.117493199999998,751.600000000000023
4994,"8031",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.741328100000000,85.117654500000000,750.100000000000023
4995,"8033",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.741169500000002,85.117767599999993,746.799999999999955
4996,"8035",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740935000000000,85.118036099999998,748.399999999999977
4997,"8037",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740771599999999,85.118281300000007,750.299999999999955
4998,"8039",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740701200000000,85.118399400000001,751.700000000000045
4999,"8041",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740640899999999,85.118526700000004,752.399999999999977
5000,"8043",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740520300000000,85.118816300000006,753.299999999999955
5001,"8045",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740407200000000,85.119262300000003,752.100000000000023
5002,"8047",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740317699999999,85.119630799999996,750.200000000000045
5003,"8049",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740285499999999,85.119763199999994,751.799999999999955
5004,"8051",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740260899999999,85.119829300000006,753.500000000000000
5005,"8053",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740233199999999,85.119877000000002,755.399999999999977
5006,"8055",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740162200000000,85.120013799999995,759.299999999999955
5007,"8057",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.740085100000002,85.120152500000003,760.399999999999977
5008,"8059",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.739543399999999,85.120844199999993,762.899999999999977
5009,"8061",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.739377600000001,85.121000400000000,759.500000000000000
5010,"8063",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.739041400000001,85.121311199999994,758.000000000000000
5011,"8065",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.738886500000000,85.121468600000000,759.100000000000023
5012,"8067",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.738738800000000,85.121644200000006,764.100000000000023
5013,"8069",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.738559800000001,85.121927499999998,765.500000000000000
5014,"8071",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.738299999999999,85.122322400000002,764.100000000000023
5015,"8073",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.738014799999998,85.122822600000006,755.700000000000045
5016,"8075",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737783000000000,85.123204099999995,751.299999999999955
5017,"8077",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737605700000000,85.123532699999998,750.899999999999977
5018,"8079",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737483000000001,85.123817599999995,752.600000000000023
5019,"8081",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737400200000000,85.124012199999996,756.399999999999977
5020,"8083",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737353700000000,85.124167900000003,759.299999999999955
5021,"8085",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737277899999999,85.124437200000003,758.700000000000045
5022,"8087",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737226900000000,85.124656000000002,756.899999999999977
5023,"8089",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737193999999999,85.124847200000005,756.299999999999955
5024,"8091",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737155099999999,85.125180499999999,756.700000000000045
5025,"8093",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737126799999999,85.125414300000003,757.600000000000023
5026,"8095",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737107000000002,85.125618200000005,758.700000000000045
5027,"8097",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737069200000001,85.125995500000002,761.399999999999977
5028,"8099",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.737023900000001,85.126532299999994,766.200000000000045
5029,"8101",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736966500000001,85.127003200000004,766.200000000000045
5030,"8103",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736849500000002,85.128201799999999,769.700000000000045
5031,"8105",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736758699999999,85.129384599999995,772.299999999999955
5032,"8107",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736674200000000,85.130121500000001,772.799999999999955
5033,"8109",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736630399999999,85.130342999999996,773.500000000000000
5034,"8111",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736575999999999,85.130533299999996,774.000000000000000
5035,"8113",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736483499999999,85.130766100000002,776.000000000000000
5036,"8115",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736382400000000,85.130945199999999,777.799999999999955
5037,"8117",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.736254200000001,85.131181499999997,781.700000000000045
5038,"8119",Prithvi Rajmarg,"303111426",H04,B,"40",F,F,27.735975700000001,85.131711400000000,786.299999999999955
