id,lat,lon,alt,x,y,z,length,grade,hz. angle
2255,27.9117206,84.5028195,377.1,539961.2237993109,5610605.6489152135,2965877.3294600733,16.105831261182765,12.41786262110091,1.9972663612914527
2256,27.9117467,84.5031881,380.6,539925.2951502278,5610610.847292029,2965881.5182988336,36.54363578804565,9.577591075776152,1.0158038710190052
2257,27.9118557,84.5036133,377.2,539882.826167281,5610606.209299795,2965890.578020763,43.671547327061745,-7.785389362407986,14.465284361505828
2258,27.9120122,84.5043838,365.6,539805.6132844955,5610595.14758478,2965900.4407875407,78.62229312117076,-14.754085055904348,1.9203533901699426
2259,27.912073,84.5049215,358.6,539752.0641231692,5610590.902137063,2965903.1052264352,53.783229167607516,-13.015209589192814,3.6198620565632456
2260,27.9121512,84.5055518,355.0,539689.6482543165,5610589.616500127,2965909.0615343708,62.71260759356454,-5.740472511255374,3.3529960553827025
2261,27.9124521,84.5081865,341.8,539429.0322612922,5610587.20836231,2965932.285535781,261.6597966622052,-5.044718435305056,0.6505988356338316
2262,27.9124997,84.5083856,342.4,539409.3490963582,5610587.141419386,2965937.2177474354,20.29182532396797,2.95685573091972,0.33454446397451343
2263,27.9127319,84.5090078,341.4,539347.1787887777,5610580.074145317,2965959.4395248173,66.39955494896692,-1.5060341906938617,6.290454120258086
2264,27.9128998,84.5096108,339.8,539287.1586898624,5610575.633115095,2965975.097181833,62.18759720761153,-2.572860299873641,2.253577883579655
2265,27.9129476,84.510011,336.0,539247.4103087052,5610573.577710703,2965977.9891503956,39.90641519854516,-9.522278513602357,1.2715891491979852
2266,27.9129431,84.5104878,336.6,539200.7937666718,5610578.826185519,2965977.8303030324,46.91133883751254,1.2790084761346316,9.383930432418651
2267,27.9129355,84.510631,336.1,539186.7668024277,5610580.128238273,2965976.8535915404,14.1210846827589,-3.5408044865737094,1.1204968743284756
2268,27.9128501,84.5122483,326.8,539028.0352582077,5610591.595417354,2965964.154992965,159.65103736690642,-5.825204867680854,1.171265277455019
2269,27.9128035,84.5131295,323.0,538941.6563135392,5610598.959724202,2965957.8225139054,86.92327299648973,-4.371671554697979,0.7409966718182459
2270,27.9127511,84.5137593,326.1,538880.5070821615,5610610.328476681,2965954.1533548795,62.30521454091101,4.975506501088272,5.659061223808424
2271,27.9127282,84.5142313,328.0,538834.5617048732,5610617.626741283,2965952.805081951,46.5409518622182,4.0824261730289,1.5062484275970176
2272,27.9126823,84.5149058,326.5,538768.6140388254,5610625.031239029,2965947.617694224,66.56448178616702,-2.253454033967586,2.6195792897591015
2273,27.9126589,84.5151277,327.2,538747.0604070396,5610628.94736838,2965945.658809235,21.99391603717267,3.182698337198772,3.8916179157803525
