id,fid,X,Y,Z,name,ref,oneway,maxspeed,bridge,tunnel
1222,12,530559.9091,3096321.536,415.3,Prithvi Highway,H04,B,0,F,F
1223,12,530565.4532,3096323.002,414.8,Prithvi Highway,H04,B,0,F,F
1224,12,530577.5443,3096326.102,414.5,Prithvi Highway,H04,B,0,F,F
1225,12,530587.334,3096329.085,414.4,Prithvi Highway,H04,B,0,F,F
1226,12,530597.0802,3096333.708,413.8,Prithvi Highway,H04,B,0,F,F
1227,12,530617.0375,3096345.793,409.4,Prithvi Highway,H04,B,0,F,F
1228,12,530626.7954,3096353.53,406.4,Prithvi Highway,H04,B,0,F,F
1229,12,530637.0901,3096366.82,407.7,Prithvi Highway,H04,B,0,F,F
1230,12,530642.3631,3096374.368,408.6,Prithvi Highway,H04,B,0,F,F
1231,12,530645.1048,3096383.173,409.1,Prithvi Highway,H04,B,0,F,F
1232,12,530651.7207,3096400.31,410.4,Prithvi Highway,H04,B,0,F,F
1233,12,530657.4221,3096417.322,411.9,Prithvi Highway,H04,B,0,F,F
1234,12,530666.203,3096434.055,411.7,Prithvi Highway,H04,B,0,F,F
1235,12,530670.752,3096440.05,412.1,Prithvi Highway,H04,B,0,F,F
1236,12,530677.2707,3096445.064,413.2,Prithvi Highway,H04,B,0,F,F
1237,12,530683.7919,3096449.081,414.1,Prithvi Highway,H04,B,0,F,F
1238,12,530690.7089,3096452.179,414.7,Prithvi Highway,H04,B,0,F,F
1239,12,530704.419,3096456.812,416.4,Prithvi Highway,H04,B,0,F,F
1240,12,530711.3935,3096460.498,417.2,Prithvi Highway,H04,B,0,F,F
1241,12,530716.7616,3096465.409,417.8,Prithvi Highway,H04,B,0,F,F
1242,12,530720.5416,3096468.2,418.3,Prithvi Highway,H04,B,0,F,F
1243,12,530723.8376,3096471.754,418.8,Prithvi Highway,H04,B,0,F,F
1244,12,530726.5933,3096475.041,419.2,Prithvi Highway,H04,B,0,F,F
1245,12,530729.4069,3096478.76,419.6,Prithvi Highway,H04,B,0,F,F
1246,12,530730.5392,3096482.198,419.6,Prithvi Highway,H04,B,0,F,F
1247,12,530731.2479,3096485.879,419.5,Prithvi Highway,H04,B,0,F,F
1248,12,530731.5532,3096493.459,419,Prithvi Highway,H04,B,0,F,F
1249,12,530728.4274,3096508.111,417.2,Prithvi Highway,H04,B,0,F,F
1250,12,530726.2269,3096514.732,416.4,Prithvi Highway,H04,B,0,F,F
1251,12,530723.6713,3096521.74,415.4,Prithvi Highway,H04,B,0,F,F
1252,12,530722.6401,3096524.962,414.9,Prithvi Highway,H04,B,0,F,F
1253,12,530722.5709,3096528.962,414.7,Prithvi Highway,H04,B,0,F,F
1254,12,530723.1502,3096533.229,414.7,Prithvi Highway,H04,B,0,F,F
1255,12,530724.2426,3096536.9,414.8,Prithvi Highway,H04,B,0,F,F
1256,12,530725.9081,3096539.53,415.2,Prithvi Highway,H04,B,0,F,F
1257,12,530728.1309,3096543.481,414.7,Prithvi Highway,H04,B,0,F,F
1258,12,530733.6265,3096548.514,414.9,Prithvi Highway,H04,B,0,F,F
1259,12,530741.5742,3096552.435,414.4,Prithvi Highway,H04,B,0,F,F
1260,12,530745.5942,3096553.631,414.1,Prithvi Highway,H04,B,0,F,F
1261,12,530749.8706,3096554.617,413.8,Prithvi Highway,H04,B,0,F,F
1262,12,530755.8115,3096554.699,413.9,Prithvi Highway,H04,B,0,F,F
1263,12,530762.4727,3096553.929,414.4,Prithvi Highway,H04,B,0,F,F
1264,12,530773.5931,3096547.995,417.3,Prithvi Highway,H04,B,0,F,F
1265,12,530792.0101,3096535.111,423.2,Prithvi Highway,H04,B,0,F,F
1266,12,530801.1953,3096528.176,425.5,Prithvi Highway,H04,B,0,F,F
1267,12,530810.9086,3096522.449,427.6,Prithvi Highway,H04,B,0,F,F
1268,12,530815.5944,3096520.999,428.3,Prithvi Highway,H04,B,0,F,F
1269,12,530818.489,3096519.953,428.9,Prithvi Highway,H04,B,0,F,F
1270,12,530821.2753,3096518.941,429.5,Prithvi Highway,H04,B,0,F,F
1271,12,530827.4622,3096518.99,430.3,Prithvi Highway,H04,B,0,F,F
1272,12,530833.8804,3096520.956,430.4,Prithvi Highway,H04,B,0,F,F
1273,12,530848.149,3096530.268,428.4,Prithvi Highway,H04,B,0,F,F
1274,12,530862.3759,3096536.609,426.6,Prithvi Highway,H04,B,0,F,F
1275,12,530868.1166,3096538.064,426.4,Prithvi Highway,H04,B,0,F,F
1276,12,530874.0677,3096538.046,426.4,Prithvi Highway,H04,B,0,F,F
1277,12,530878.9306,3096536.574,426.6,Prithvi Highway,H04,B,0,F,F
1278,12,530883.4617,3096534.081,427.1,Prithvi Highway,H04,B,0,F,F
1279,12,530889.6061,3096527.714,428.4,Prithvi Highway,H04,B,0,F,F
1280,12,530892.0987,3096522.313,429.5,Prithvi Highway,H04,B,0,F,F
1281,12,530893.6292,3096516.167,430.9,Prithvi Highway,H04,B,0,F,F
1282,12,530897.7557,3096491.079,435.1,Prithvi Highway,H04,B,0,F,F
1283,12,530898.1489,3096479.611,436.9,Prithvi Highway,H04,B,0,F,F
1284,12,530898.8335,3096469.64,437.1,Prithvi Highway,H04,B,0,F,F
1285,12,530899.8966,3096461.632,437,Prithvi Highway,H04,B,0,F,F
1286,12,530901.642,3096452.228,436.9,Prithvi Highway,H04,B,0,F,F
1287,12,530904.4882,3096447.016,436.8,Prithvi Highway,H04,B,0,F,F
1288,12,530908.5519,3096442.672,436.9,Prithvi Highway,H04,B,0,F,F
1289,12,530912.6889,3096440.466,437,Prithvi Highway,H04,B,0,F,F
1290,12,530917.3545,3096439.259,437,Prithvi Highway,H04,B,0,F,F
1291,12,530920.0112,3096438.923,436.9,Prithvi Highway,H04,B,0,F,F
1292,12,530922.8527,3096439.384,436.9,Prithvi Highway,H04,B,0,F,F
1293,12,530927.225,3096441.324,436.6,Prithvi Highway,H04,B,0,F,F
1294,12,530931.5464,3096443.939,436.9,Prithvi Highway,H04,B,0,F,F
1295,12,530936.3558,3096448.04,437,Prithvi Highway,H04,B,0,F,F
1296,12,530950.0327,3096461.76,435.5,Prithvi Highway,H04,B,0,F,F
1297,12,530963.426,3096474.847,434.2,Prithvi Highway,H04,B,0,F,F
1298,12,530974.0397,3096482.465,434.1,Prithvi Highway,H04,B,0,F,F
1299,12,530980.7086,3096486.383,434.3,Prithvi Highway,H04,B,0,F,F
1300,12,530987.4395,3096489.115,434.9,Prithvi Highway,H04,B,0,F,F
1301,12,531055.5238,3096509.656,441.4,Prithvi Highway,H04,B,0,F,F
1302,12,531067.3054,3096514.429,442.1,Prithvi Highway,H04,B,0,F,F
1303,12,531072.8352,3096517.59,442.5,Prithvi Highway,H04,B,0,F,F
1304,12,531077.6112,3096519.353,442.9,Prithvi Highway,H04,B,0,F,F
1305,12,531105.6022,3096547.46,444.1,Prithvi Highway,H04,B,0,F,F
1306,12,531132.1798,3096574.3,444.8,Prithvi Highway,H04,B,0,F,F
1307,12,531185.1528,3096629.907,447.1,Prithvi Highway,H04,B,0,F,F
1308,12,531200.4733,3096643.111,449,Prithvi Highway,H04,B,0,F,F
1309,12,531214.9543,3096653.775,449.6,Prithvi Highway,H04,B,0,F,F
1310,12,531231.2859,3096663.923,450.2,Prithvi Highway,H04,B,0,F,F
1311,12,531246.7265,3096672.44,450.4,Prithvi Highway,H04,B,0,F,F
1312,12,531266.9351,3096682.01,451.3,Prithvi Highway,H04,B,0,F,F
1313,12,531278.4526,3096686.085,452.1,Prithvi Highway,H04,B,0,F,F
1314,12,531290.3776,3096688.587,453.2,Prithvi Highway,H04,B,0,F,F
1315,12,531296.789,3096689.279,453.9,Prithvi Highway,H04,B,0,F,F
1316,12,531304.0275,3096689.697,454.6,Prithvi Highway,H04,B,0,F,F
1317,12,531317.8179,3096689.721,455.3,Prithvi Highway,H04,B,0,F,F
1318,12,531323.2969,3096689.614,455.4,Prithvi Highway,H04,B,0,F,F
1319,12,531329.6237,3096688.843,455.6,Prithvi Highway,H04,B,0,F,F
1320,12,531335.5705,3096686.631,456.1,Prithvi Highway,H04,B,0,F,F
1321,12,531340.8657,3096685.36,456.3,Prithvi Highway,H04,B,0,F,F
1322,12,531481.291,3096635.295,464.6,Prithvi Highway,H04,B,0,F,F
1323,12,531549.1756,3096611.094,469,Prithvi Highway,H04,B,0,F,F
1324,12,531559.107,3096608.605,469.6,Prithvi Highway,H04,B,0,F,F
1325,12,531569.6634,3096607.846,470,Prithvi Highway,H04,B,0,F,F
1326,12,531580.2509,3096606.444,470.5,Prithvi Highway,H04,B,0,F,F
1327,12,531586.0249,3096606.448,471.1,Prithvi Highway,H04,B,0,F,F
1328,12,531592.8783,3096607.385,472,Prithvi Highway,H04,B,0,F,F
1329,12,531605.5474,3096611.219,473.4,Prithvi Highway,H04,B,0,F,F
1330,12,531642.5642,3096625.223,476.3,Prithvi Highway,H04,B,0,F,F
1331,12,531678.0678,3096642.38,477,Prithvi Highway,H04,B,0,F,F
1332,12,531707.9125,3096656.897,477.7,Prithvi Highway,H04,B,0,F,F
1333,12,531722.9352,3096663.363,477.8,Prithvi Highway,H04,B,0,F,F
1334,12,531736.4884,3096667.61,477.6,Prithvi Highway,H04,B,0,F,F
1335,12,531756.6796,3096672.372,477.3,Prithvi Highway,H04,B,0,F,F
1336,12,531779.4571,3096673.662,477.6,Prithvi Highway,H04,B,0,F,F
1337,12,531879.604,3096679.787,481.5,Prithvi Highway,H04,B,0,F,F
1338,12,531909.5026,3096681.196,484.9,Prithvi Highway,H04,B,0,F,F
1339,12,531940.8134,3096680.47,485.5,Prithvi Highway,H04,B,0,F,F
1340,12,531957.3031,3096678.94,485.3,Prithvi Highway,H04,B,0,F,F
1341,12,531972.9181,3096677.142,485.8,Prithvi Highway,H04,B,0,F,F
1342,12,531985.6833,3096674.294,487.3,Prithvi Highway,H04,B,0,F,F
1343,12,531999.5334,3096674.065,488.3,Prithvi Highway,H04,B,0,F,F
1344,12,532028.3275,3096672.834,490.6,Prithvi Highway,H04,B,0,F,F
1345,12,532071.7073,3096668.483,492.5,Prithvi Highway,H04,B,0,F,F
1346,12,532085.4225,3096667.201,494.1,Prithvi Highway,H04,B,0,F,F
1347,12,532099.0535,3096664.301,496.8,Prithvi Highway,H04,B,0,F,F
1348,12,532127.1357,3096657.073,503.3,Prithvi Highway,H04,B,0,F,F
1349,12,532142.1861,3096653.057,504.5,Prithvi Highway,H04,B,0,F,F
1350,12,532158.4151,3096649.687,505.3,Prithvi Highway,H04,B,0,F,F
1351,12,532175.8383,3096648.548,503.7,Prithvi Highway,H04,B,0,F,F
1352,12,532193.781,3096648.075,501.9,Prithvi Highway,H04,B,0,F,F
1353,12,532211.0675,3096646.548,501.4,Prithvi Highway,H04,B,0,F,F
1354,12,532227.688,3096643.944,503.9,Prithvi Highway,H04,B,0,F,F
1355,12,532240.7613,3096639.934,507.3,Prithvi Highway,H04,B,0,F,F
1356,12,532253.8368,3096635.115,510.8,Prithvi Highway,H04,B,0,F,F
1357,12,532280.3953,3096627.607,514.4,Prithvi Highway,H04,B,0,F,F
1358,12,532290.6687,3096626.028,514.8,Prithvi Highway,H04,B,0,F,F
1359,12,532301.1645,3096625.867,515.4,Prithvi Highway,H04,B,0,F,F
1360,12,532307.5484,3096625.807,515.8,Prithvi Highway,H04,B,0,F,F
1361,12,532312.0324,3096626.34,515.9,Prithvi Highway,H04,B,0,F,F
1362,12,532316.7812,3096627.139,515.9,Prithvi Highway,H04,B,0,F,F
1363,12,532321.3684,3096629.523,515.5,Prithvi Highway,H04,B,0,F,F
1364,12,532336.4081,3096636.909,515.5,Prithvi Highway,H04,B,0,F,F
1365,12,532342.071,3096641.645,513.9,Prithvi Highway,H04,B,0,F,F
1366,12,532349.5767,3096645.078,513.4,Prithvi Highway,H04,B,0,F,F
1367,12,532364.3522,3096648.265,514.2,Prithvi Highway,H04,B,0,F,F
1368,12,532380.9435,3096649.229,515.3,Prithvi Highway,H04,B,0,F,F
1369,12,532390.1998,3096649.121,515.1,Prithvi Highway,H04,B,0,F,F
1370,12,532400.0294,3096647.95,515.3,Prithvi Highway,H04,B,0,F,F
1371,12,532414.1963,3096643.301,514.7,Prithvi Highway,H04,B,0,F,F
1372,12,532431.7552,3096635.602,514.7,Prithvi Highway,H04,B,0,F,F
1373,12,532446.5553,3096625.935,514.7,Prithvi Highway,H04,B,0,F,F
1374,12,532459.1223,3096612.716,516.2,Prithvi Highway,H04,B,0,F,F
1375,12,532469.0588,3096608.388,516.4,Prithvi Highway,H04,B,0,F,F
1376,12,532477.7595,3096606.395,516.3,Prithvi Highway,H04,B,0,F,F
1377,12,532495.8564,3096603.474,517.6,Prithvi Highway,H04,B,0,F,F
1378,12,532514.9778,3096603.658,518.7,Prithvi Highway,H04,B,0,F,F
1379,12,532552.3948,3096603.858,518.2,Prithvi Highway,H04,B,0,F,F
1380,12,532584.3757,3096602.792,517.6,Prithvi Highway,H04,B,0,F,F
1381,12,532615.7729,3096599.342,518.5,Prithvi Highway,H04,B,0,F,F
1382,12,532631.6157,3096597.013,519.9,Prithvi Highway,H04,B,0,F,F
1383,12,532648.3708,3096595.618,521.1,Prithvi Highway,H04,B,0,F,F
1384,12,532679.4297,3096589.962,523.7,Prithvi Highway,H04,B,0,F,F
1385,12,532694.8191,3096587.987,524.1,Prithvi Highway,H04,B,0,F,F
1386,12,532716.461,3096583.68,527,Prithvi Highway,H04,B,0,F,F
1387,12,532773.6399,3096565.518,535.9,Prithvi Highway,H04,B,0,F,F
1388,12,532831.6514,3096548.732,537.6,Prithvi Highway,H04,B,0,F,F
1389,12,532863.544,3096540.431,538.3,Prithvi Highway,H04,B,0,F,F
1390,12,532898.2546,3096533.965,539.7,Prithvi Highway,H04,B,0,F,F
1391,12,532964.2592,3096522.333,547,Prithvi Highway,H04,B,0,F,F
1392,12,532987.0732,3096517.542,549.4,Prithvi Highway,H04,B,0,F,F
1393,12,532998.162,3096516.386,550.2,Prithvi Highway,H04,B,0,F,F
1394,12,533011.5902,3096515.847,550.9,Prithvi Highway,H04,B,0,F,F
1395,12,533033.7795,3096516.484,551.7,Prithvi Highway,H04,B,0,F,F
1396,12,533055.7383,3096518.671,553,Prithvi Highway,H04,B,0,F,F
1397,12,533091.541,3096522.947,551.9,Prithvi Highway,H04,B,0,F,F
1398,12,533128.0112,3096527.778,551.3,Prithvi Highway,H04,B,0,F,F
1399,12,533151.5413,3096530.857,551.7,Prithvi Highway,H04,B,0,F,F
1400,12,533162.8928,3096530.755,552.5,Prithvi Highway,H04,B,0,F,F
1401,12,533175.0466,3096528.661,554.2,Prithvi Highway,H04,B,0,F,F
1402,12,533226.7461,3096518.209,561.4,Prithvi Highway,H04,B,0,F,F
1403,12,533246.4345,3096516.147,563.5,Prithvi Highway,H04,B,0,F,F
1404,12,533267.4181,3096515.252,564.7,Prithvi Highway,H04,B,0,F,F
1405,12,533292.3346,3096518.512,563.9,Prithvi Highway,H04,B,0,F,F
1406,12,533317.8434,3096524.621,562.2,Prithvi Highway,H04,B,0,F,F
1407,12,533339,3096528.735,562.3,Prithvi Highway,H04,B,0,F,F
1408,12,533360.566,3096530.678,564.4,Prithvi Highway,H04,B,0,F,F
1409,12,533373.8248,3096530.936,566,Prithvi Highway,H04,B,0,F,F
1410,12,533386.7527,3096529.919,568,Prithvi Highway,H04,B,0,F,F
1411,12,533412.3527,3096527.896,570,Prithvi Highway,H04,B,0,F,F
1412,12,533436.6412,3096523.497,574.2,Prithvi Highway,H04,B,0,F,F
1413,12,533463.9696,3096522.498,578,Prithvi Highway,H04,B,0,F,F
1414,12,533477.8855,3096523.434,580.1,Prithvi Highway,H04,B,0,F,F
1415,12,533495.244,3096528.003,581,Prithvi Highway,H04,B,0,F,F
1416,12,533511.7291,3096535.385,578,Prithvi Highway,H04,B,0,F,F
1417,12,533520.8179,3096538.956,576.9,Prithvi Highway,H04,B,0,F,F
1418,12,533529.3814,3096540.398,576.9,Prithvi Highway,H04,B,0,F,F
1419,12,533541.5916,3096542.814,576.9,Prithvi Highway,H04,B,0,F,F
1420,12,533553.8122,3096541.441,578.9,Prithvi Highway,H04,B,0,F,F
1421,12,533566.7894,3096540.391,581.4,Prithvi Highway,H04,B,0,F,F
1422,12,533573.5149,3096541.329,582.1,Prithvi Highway,H04,B,0,F,F
1423,12,533580.6779,3096544.108,582.4,Prithvi Highway,H04,B,0,F,F
1424,12,533595.5235,3096550.322,583,Prithvi Highway,H04,B,0,F,F
1425,12,533611.4518,3096563.353,583.4,Prithvi Highway,H04,B,0,F,F
1426,12,533625.533,3096575.592,584.1,Prithvi Highway,H04,B,0,F,F
1427,12,533641.2346,3096585.221,584.4,Prithvi Highway,H04,B,0,F,F
1428,12,533648.3131,3096590.094,584.1,Prithvi Highway,H04,B,0,F,F
1429,12,533656.5361,3096593.685,584.2,Prithvi Highway,H04,B,0,F,F
1430,12,533662.2766,3096595.119,584.4,Prithvi Highway,H04,B,0,F,F
1431,12,533669.3655,3096596.236,584.6,Prithvi Highway,H04,B,0,F,F
1432,12,533703.6804,3096601.274,586.6,Prithvi Highway,H04,B,0,F,F
1433,12,533739.1905,3096604.531,593.1,Prithvi Highway,H04,B,0,F,F
1434,12,533780.3306,3096606.485,594.5,Prithvi Highway,H04,B,0,F,F
1435,12,533797.5631,3096606.777,593.6,Prithvi Highway,H04,B,0,F,F
1436,12,533813.2934,3096606.101,593.4,Prithvi Highway,H04,B,0,F,F
1437,12,533829.3388,3096605.293,592.9,Prithvi Highway,H04,B,0,F,F
1438,12,533858.1804,3096601.285,593,Prithvi Highway,H04,B,0,F,F
1439,12,533860.7192,3096600.937,593.1,Prithvi Highway,H04,B,0,F,F
1440,12,533899.7273,3096594.996,593.3,Prithvi Highway,H04,B,0,F,F
1441,12,533918.8677,3096591.903,592.2,Prithvi Highway,H04,B,0,F,F
1442,12,533939.4194,3096590.664,590.4,Prithvi Highway,H04,B,0,F,F
1443,12,534065.4857,3096589.589,583.2,Prithvi Highway,H04,B,0,F,F
1444,12,534134.564,3096587.058,583.6,Prithvi Highway,H04,B,0,F,F
1445,12,534202.6796,3096580.625,587.6,Prithvi Highway,H04,B,0,F,F
1446,12,534222.9703,3096577.801,589.2,Prithvi Highway,H04,B,0,F,F
1447,12,534246.0564,3096574.298,590.1,Prithvi Highway,H04,B,0,F,F
1448,12,534272.6679,3096565.93,592.4,Prithvi Highway,H04,B,0,F,F
1449,12,534297.418,3096554.964,593.8,Prithvi Highway,H04,B,0,F,F
1450,12,534309.0607,3096549.301,593.2,Prithvi Highway,H04,B,0,F,F
1451,12,534319.9505,3096542.085,593.8,Prithvi Highway,H04,B,0,F,F
1452,12,534339.0164,3096523.734,597.4,Prithvi Highway,H04,B,0,F,F
1453,12,534357.0929,3096503.995,601.6,Prithvi Highway,H04,B,0,F,F
1454,12,534360.2699,3096500.602,602.1,Prithvi Highway,H04,B,0,F,F
1455,12,534373.1699,3096492.161,602,Prithvi Highway,H04,B,0,F,F
1456,12,534376.5772,3096490.775,602,Prithvi Highway,H04,B,0,F,F
1457,12,534380.4639,3096490.321,601.6,Prithvi Highway,H04,B,0,F,F
1458,12,534388.2282,3096489.179,600.8,Prithvi Highway,H04,B,0,F,F
1459,12,534400.0586,3096490.177,599.5,Prithvi Highway,H04,B,0,F,F
1460,12,534412.3186,3096492.317,599.3,Prithvi Highway,H04,B,0,F,F
1461,12,534423.1291,3096495.694,598.7,Prithvi Highway,H04,B,0,F,F
1462,12,534429.2525,3096497.352,598,Prithvi Highway,H04,B,0,F,F
1463,12,534434.8682,3096497.7,597.6,Prithvi Highway,H04,B,0,F,F
1464,12,534442.8455,3096497.723,597.2,Prithvi Highway,H04,B,0,F,F
1465,12,534450.8942,3096496.848,597.1,Prithvi Highway,H04,B,0,F,F
1466,12,534458.1484,3096495.207,596.8,Prithvi Highway,H04,B,0,F,F
1467,12,534465.178,3096492.966,596.7,Prithvi Highway,H04,B,0,F,F
1468,12,534495.2988,3096478.669,598.7,Prithvi Highway,H04,B,0,F,F
1469,12,534507.6866,3096470.472,599.3,Prithvi Highway,H04,B,0,F,F
1470,12,534518.9251,3096461.783,600.5,Prithvi Highway,H04,B,0,F,F
1471,12,534530.4982,3096453.018,602,Prithvi Highway,H04,B,0,F,F
1472,12,534541.4344,3096443.397,604.6,Prithvi Highway,H04,B,0,F,F
1473,12,534553.2464,3096430.19,606.6,Prithvi Highway,H04,B,0,F,F
1474,12,534563.9113,3096415.726,609,Prithvi Highway,H04,B,0,F,F
1475,12,534571.9979,3096398.175,614,Prithvi Highway,H04,B,0,F,F
1476,12,534581.5054,3096375.686,621.8,Prithvi Highway,H04,B,0,F,F
1477,12,534583.7598,3096371.614,622.9,Prithvi Highway,H04,B,0,F,F
1478,12,534587.3315,3096367.813,623.1,Prithvi Highway,H04,B,0,F,F
1479,12,534589.9748,3096365.338,623.3,Prithvi Highway,H04,B,0,F,F
1480,12,534593.3147,3096363.464,623,Prithvi Highway,H04,B,0,F,F
1481,12,534598.4957,3096361.03,622.4,Prithvi Highway,H04,B,0,F,F
1482,12,534602.8558,3096360.189,621.2,Prithvi Highway,H04,B,0,F,F
1483,12,534607.8049,3096359.738,619.6,Prithvi Highway,H04,B,0,F,F
1484,12,534616.7778,3096359.065,616.8,Prithvi Highway,H04,B,0,F,F
1485,12,534625.0236,3096358.092,615.6,Prithvi Highway,H04,B,0,F,F
1486,12,534630.3415,3096355.935,615.9,Prithvi Highway,H04,B,0,F,F
1487,12,534634.8256,3096353.012,616.8,Prithvi Highway,H04,B,0,F,F
1488,12,534640.8818,3096347.245,619.2,Prithvi Highway,H04,B,0,F,F
1489,12,534646.3242,3096335.969,625.5,Prithvi Highway,H04,B,0,F,F
1490,12,534649.4399,3096330.005,629.2,Prithvi Highway,H04,B,0,F,F
1491,12,534653.5247,3096325.64,631.8,Prithvi Highway,H04,B,0,F,F
1492,12,534657.7754,3096321.774,633.9,Prithvi Highway,H04,B,0,F,F
1493,12,534662.3394,3096318.429,635.6,Prithvi Highway,H04,B,0,F,F
1494,12,534670.1603,3096314.717,636.9,Prithvi Highway,H04,B,0,F,F
1495,12,534674.687,3096314.065,635.2,Prithvi Highway,H04,B,0,F,F
1496,12,534678.8397,3096313.49,633.3,Prithvi Highway,H04,B,0,F,F
1497,12,534693.3386,3096313.598,625.4,Prithvi Highway,H04,B,0,F,F
1498,12,534699.4862,3096313.682,622.5,Prithvi Highway,H04,B,0,F,F
1499,12,534705.0067,3096312.934,621.3,Prithvi Highway,H04,B,0,F,F
1500,12,534707.832,3096312.199,620.9,Prithvi Highway,H04,B,0,F,F
1501,12,534710.6378,3096311.354,620.5,Prithvi Highway,H04,B,0,F,F
1502,12,534718.9046,3096306.524,620.6,Prithvi Highway,H04,B,0,F,F
1503,12,534724.0569,3096303.847,620.4,Prithvi Highway,H04,B,0,F,F
1504,12,534726.9632,3096302.281,620.8,Prithvi Highway,H04,B,0,F,F
1505,12,534730.3222,3096300.651,621.4,Prithvi Highway,H04,B,0,F,F
1506,12,534735.4124,3096299.015,621.9,Prithvi Highway,H04,B,0,F,F
1507,12,534740.9538,3096297.845,622.1,Prithvi Highway,H04,B,0,F,F
1508,12,534755.2688,3096296.911,621.2,Prithvi Highway,H04,B,0,F,F
1509,12,534769.3273,3096296.231,618.9,Prithvi Highway,H04,B,0,F,F
1510,12,534774.671,3096295.393,618.4,Prithvi Highway,H04,B,0,F,F
1511,12,534777.1815,3096294.647,618.4,Prithvi Highway,H04,B,0,F,F
1512,12,534779.4862,3096293.634,618.6,Prithvi Highway,H04,B,0,F,F
1513,12,534785.3687,3096290.172,620,Prithvi Highway,H04,B,0,F,F
1514,12,534792.3087,3096284.939,622.8,Prithvi Highway,H04,B,0,F,F
1515,12,534798.5173,3096280.957,625.3,Prithvi Highway,H04,B,0,F,F
1516,12,534805.6456,3096278.684,626.8,Prithvi Highway,H04,B,0,F,F
1517,12,534809.3504,3096276.534,627.7,Prithvi Highway,H04,B,0,F,F
1518,12,534812.3269,3096274.503,628.2,Prithvi Highway,H04,B,0,F,F
1519,12,534822.4865,3096271.651,626.5,Prithvi Highway,H04,B,0,F,F
1520,12,534829.4253,3096270.286,624.9,Prithvi Highway,H04,B,0,F,F
1521,12,534836.6766,3096269.72,622.6,Prithvi Highway,H04,B,0,F,F
1522,12,534844.1346,3096269.088,620.5,Prithvi Highway,H04,B,0,F,F
1523,12,534851.5807,3096269.165,617.8,Prithvi Highway,H04,B,0,F,F
1524,12,534860.8904,3096267.695,615.6,Prithvi Highway,H04,B,0,F,F
1525,12,534869.809,3096265.427,615.6,Prithvi Highway,H04,B,0,F,F
1526,12,534875.6079,3096263.66,615.8,Prithvi Highway,H04,B,0,F,F
1527,12,534881.486,3096261.716,616,Prithvi Highway,H04,B,0,F,F
1528,12,534898.5932,3096254.485,617.6,Prithvi Highway,H04,B,0,F,F
1529,12,534911.0795,3096246.443,620.7,Prithvi Highway,H04,B,0,F,F
1530,12,534920.8696,3096238.726,623.4,Prithvi Highway,H04,B,0,F,F
1531,12,534930.3889,3096229.434,625.7,Prithvi Highway,H04,B,0,F,F
1532,12,534944.4925,3096213.208,628.3,Prithvi Highway,H04,B,0,F,F
1533,12,534964.7471,3096185.708,635.1,Prithvi Highway,H04,B,0,F,F
1534,12,534973.5085,3096169.788,637.4,Prithvi Highway,H04,B,0,F,F
1535,12,534984.6319,3096153.476,636.1,Prithvi Highway,H04,B,0,F,F
1536,12,535000.2062,3096128.799,634.4,Prithvi Highway,H04,B,0,F,F
1537,12,535008.0168,3096118.517,634.5,Prithvi Highway,H04,B,0,F,F
1538,12,535011.3253,3096113.994,634.4,Prithvi Highway,H04,B,0,F,F
1539,12,535014.3791,3096109.072,634.6,Prithvi Highway,H04,B,0,F,F
1540,12,535018.221,3096103.775,634.6,Prithvi Highway,H04,B,0,F,F
1541,12,535021.3926,3096098.931,634.9,Prithvi Highway,H04,B,0,F,F
1542,12,535023.2633,3096094.936,635.4,Prithvi Highway,H04,B,0,F,F
1543,12,535024.5252,3096090.607,636.3,Prithvi Highway,H04,B,0,F,F
1544,12,535027.0518,3096080.908,638.6,Prithvi Highway,H04,B,0,F,F
1545,12,535028.5995,3096072.967,640.5,Prithvi Highway,H04,B,0,F,F
1546,12,535029.8722,3096064.904,642.6,Prithvi Highway,H04,B,0,F,F
1547,12,535031.2835,3096056.509,644.3,Prithvi Highway,H04,B,0,F,F
1548,12,535033.5378,3096049.158,644.7,Prithvi Highway,H04,B,0,F,F
1549,12,535035.669,3096043.523,644.8,Prithvi Highway,H04,B,0,F,F
1550,12,535037.5294,3096039.728,644.7,Prithvi Highway,H04,B,0,F,F
1551,12,535039.2603,3096036.453,644.5,Prithvi Highway,H04,B,0,F,F
1552,12,535041.649,3096033.634,643.8,Prithvi Highway,H04,B,0,F,F
1553,12,535043.7615,3096031.092,643.3,Prithvi Highway,H04,B,0,F,F
1554,12,535047.7258,3096027.679,642,Prithvi Highway,H04,B,0,F,F
1555,12,535051.6216,3096024.156,641.4,Prithvi Highway,H04,B,0,F,F
1556,12,535057.1111,3096020.559,640.1,Prithvi Highway,H04,B,0,F,F
1557,12,535062.1411,3096016.042,639.2,Prithvi Highway,H04,B,0,F,F
1558,12,535071.4039,3096007.082,637.5,Prithvi Highway,H04,B,0,F,F
1559,12,535077.9439,3096000.807,635.9,Prithvi Highway,H04,B,0,F,F
1560,12,535083.4431,3095993.931,637.1,Prithvi Highway,H04,B,0,F,F
1561,12,535098.4185,3095972.322,648.6,Prithvi Highway,H04,B,0,F,F
1562,12,535115.7618,3095948.349,654.6,Prithvi Highway,H04,B,0,F,F
1563,12,535126.751,3095934.341,655.7,Prithvi Highway,H04,B,0,F,F
1564,12,535143.9004,3095912.805,654.4,Prithvi Highway,H04,B,0,F,F
