fid,X,Y,Z,bridge,osm_id,code,fclass,name,ref,oneway,maxspeed,tunnel,len,Length,vertex_index,vertex_part,vertex_part_index,distance,angle,
1006,609791.3276,3069994.659,739.601,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,78,0,78,2904.555677,245.6895451,FALSE
1006,609729.6708,3069963.127,731.618,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,79,0,79,2973.807629,242.090499,FALSE
1006,609710.8031,3069952.783,732.021,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,80,0,80,2995.32482,243.4976354,FALSE
1006,609696.1317,3069946.167,731.982,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,81,0,81,3011.418807,248.5611666,FALSE
1006,609672.3522,3069938.162,732.148,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,82,0,82,3036.509737,251.0449241,FALSE
1006,609626.2044,3069921.997,731.125,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,83,0,83,3085.406617,250.7141999,FALSE
1006,609578.3656,3069905.275,730.195,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,84,0,84,3136.08397,252.5954122,FALSE
1006,609555.0553,3069898.792,730.301,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,85,0,85,3160.278893,256.4632646,FALSE
1006,609537.2116,3069895.151,730.179,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,86,0,86,3178.490264,263.863387,FALSE
1006,609528.7525,3069895.042,730.059,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,87,0,87,3186.950046,266.5611274,FALSE
1006,609517.2765,3069893.808,729.976,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,88,0,88,3198.492209,266.7498428,FALSE
1006,609500.5841,3069893.702,729.506,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,89,0,89,3215.184926,269.7053107,FALSE
1006,609478.7346,3069893.616,728.856,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,90,0,90,3237.034545,272.3000318,FALSE
1006,609451.0952,3069895.949,728.587,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,91,0,91,3264.772312,274.6135442,FALSE
1006,609420.8034,3069898.281,727.37,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,92,0,92,3295.153737,273.3655589,FALSE
1006,609412.1035,3069898.635,727.021,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,93,0,93,3303.860816,271.2010056,FALSE
1006,609384.0312,3069898.67,726.566,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,94,0,94,3331.933153,268.5366289,FALSE
1006,609341.1299,3069896.423,725.815,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,95,0,95,3374.893232,264.4358384,FALSE
1006,609308.6724,3069891.786,721.27,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,96,0,96,3407.680209,265.6204008,FALSE
1006,609275.5553,3069891.422,716.574,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,97,0,97,3440.79936,271.067365,FALSE
1006,609255.047,3069892.413,716.002,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,98,0,98,3461.331522,273.6638418,FALSE
1006,609238.322,3069893.747,716.388,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,99,0,99,3478.109731,278.6078031,FALSE
1006,609218.1961,3069898.265,716.873,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,100,0,100,3498.736458,284.5531415,FALSE
1006,609202.4273,3069902.923,716.612,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,101,0,101,3515.178609,287.9436373,FALSE
1006,609182.7926,3069909.85,714.913,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,102,0,102,3535.999539,291.19992,FALSE
1006,609148.0413,3069924.577,709.849,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,103,0,103,3573.742524,293.5717821,FALSE
1006,609109.3914,3069941.928,705.629,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,104,0,104,3616.108673,291.8242204,FALSE
1006,609086.0969,3069950.164,704.857,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,105,0,105,3640.816251,288.4085735,FALSE
1006,609035.2239,3069966.054,703.547,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,106,0,106,3694.113127,286.3518717,FALSE
1006,608996.8128,3069976.604,707.93,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,107,0,107,3733.946563,283.0565885,FALSE
1006,608975.4194,3069980.668,707.665,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,108,0,108,3755.722575,277.9807354,FALSE
1006,608951.4989,3069982.847,706.187,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,109,0,109,3779.742109,271.5875864,FALSE
1006,608919.7102,3069981.72,705.734,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,110,0,110,3811.550854,270.9205209,FALSE
1006,608899.0308,3069983.12,704.959,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,111,0,111,3832.277494,276.1364827,FALSE
1006,608887.499,3069984.823,704.871,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,112,0,112,3843.93445,285.3436359,FALSE
1006,608874.1091,3069990.31,703.401,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,113,0,113,3858.405265,294.7843536,FALSE
1006,608780.4793,3070038.601,698.458,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,114,0,114,3963.754592,298.5431101,FALSE
1006,608763.829,3070048.138,699.854,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,115,0,115,3982.942753,298.106748,FALSE
1006,608752.6275,3070053.701,700.269,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,116,0,116,3995.449516,293.3459653,FALSE
1006,608735.1767,3070060.15,699.612,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,117,0,117,4014.053832,286.7741256,FALSE
1006,608722.6774,3070063.097,698.916,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,118,0,118,4026.895844,279.9263464,FALSE
1006,608708.6025,3070064.722,698.428,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,119,0,119,4041.064306,270.5426164,FALSE
1006,608691.2243,3070063.048,698.675,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,120,0,120,4058.522859,257.8630366,FALSE
1006,608581.3916,3070025.716,698.893,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,121,0,121,4174.526721,253.8303308,FALSE
1006,608561.4089,3070020.894,693.522,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,122,0,122,4195.083012,259.4617383,FALSE
1006,608528.4952,3070016.555,690.247,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,123,0,123,4228.281389,265.4279369,FALSE
1006,608507.5775,3070015.958,691.039,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,124,0,124,4249.207641,270.7876313,FALSE
1006,608487.1175,3070017.106,694.035,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,125,0,125,4269.699805,275.2647011,FALSE
1006,608452.4295,3070021.562,700.58,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,126,0,126,4304.67286,279.4768685,FALSE
1006,608434.8364,3070025.184,701.294,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,127,0,127,4322.634946,278.4754017,FALSE
1006,608425.4911,3070026.053,701.381,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,128,0,128,4332.020563,278.8735009,FALSE
1006,608383.6417,3070035.278,699.969,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,129,0,129,4374.874515,281.4308411,FALSE
1006,608354.7043,3070040.605,701.075,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,130,0,130,4404.298276,281.5845501,FALSE
1006,608315.0363,3070049.572,705.122,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,131,0,131,4444.967069,282.4342335,FALSE
1006,608284.3918,3070056.159,709.036,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,132,0,132,4476.311508,283.6267887,FALSE
1006,608272.5213,3070059.367,707.77,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,133,0,133,4488.607792,286.8948094,FALSE
1006,608246.7288,3070068.081,699.065,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,134,0,134,4515.832507,290.6609358,FALSE
1006,608234.5359,3070073.17,695.951,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,135,0,135,4529.044786,295.2555842,FALSE
1006,608216.0997,3070082.913,692.311,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,136,0,136,4549.897374,298.5979172,FALSE
1006,608183.2396,3070101.383,689.878,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,137,0,137,4587.5926,301.4982471,FALSE
1006,608150.0614,3070123.474,690.59,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,138,0,138,4627.452528,303.6077392,FALSE
1006,608135.62,3070133.054,692.752,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,139,0,139,4644.782348,309.3035719,FALSE
1006,608123.6121,3070145.083,690.742,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,140,0,140,4661.778628,314.5187078,FALSE
1006,608107.0829,3070161.038,685.409,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,141,0,141,4684.752453,315.6062284,FALSE
1006,608100.0045,3070168.689,682.47,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,142,0,142,4695.175165,316.9892236,FALSE
1006,608082.8139,3070186.966,681.074,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,143,0,143,4720.266422,316.1187513,FALSE
1006,608069.5806,3070200.424,680.809,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,144,0,144,4739.140904,310.7048335,FALSE
1006,608059.5178,3070207.715,680.407,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,145,0,145,4751.567641,304.9037597,FALSE
1006,608049.5491,3070214.409,680.08,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,146,0,146,4763.575219,301.8083984,FALSE
1006,608038.7172,3070220.597,680.118,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,147,0,147,4776.049729,301.3320876,FALSE
1006,608034.1257,3070223.57,679.837,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,148,0,148,4781.520074,298.453837,FALSE
1006,608004.3,3070236.837,681.597,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,149,0,149,4814.163198,290.0040782,FALSE
1006,607986.8627,3070241.846,681.652,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,150,0,150,4832.305819,282.9699403,FALSE
1006,607970.6871,3070244.673,681.926,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,151,0,151,4848.726456,276.9820018,FALSE
1006,607947.0579,3070246.347,680.47,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,152,0,152,4872.414925,272.7824774,FALSE
1006,607932.2942,3070246.737,680.879,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,153,0,153,4887.18374,277.1327934,FALSE
1006,607919.8557,3070249.552,680.284,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,154,0,154,4899.936923,287.6353827,FALSE
1006,607901.6663,3070257.093,679.17,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,155,0,155,4919.627426,293.1385931,FALSE
1006,607871.4857,3070270.379,674.832,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,156,0,156,4952.602904,291.150821,FALSE
1006,607860.2515,3070274.147,673.48,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,157,0,157,4964.452198,287.1537281,FALSE
1006,607846.0177,3070278.165,671.674,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,158,0,158,4979.242394,282.2847538,FALSE
1006,607826.9324,3070281.121,671.085,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,159,0,159,4998.555215,277.8734916,FALSE
1006,607767.976,3070288.3,674.632,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,160,0,160,5057.947132,277.7774145,FALSE
1006,607731.6826,3070293.797,674.288,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,161,0,161,5094.654394,283.5889586,FALSE
1006,607708.8582,3070301.463,674.63,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,162,0,162,5118.731833,290.0166479,FALSE
1006,607669.667,3070316.875,670.302,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,163,0,163,5160.844512,291.8014953,FALSE
1006,607654.6557,3070322.982,667.63,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,164,0,164,5177.050376,284.8248834,FALSE
1006,607641.5071,3070324.716,666.943,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,165,0,165,5190.312854,273.1324397,FALSE
1006,607614.1219,3070324.119,664.969,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,166,0,166,5217.704554,268.3275707,FALSE
1006,607586.9571,3070323.125,662.637,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,167,0,167,5244.887499,268.8231092,FALSE
1006,607561.4607,3070323.01,662.599,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,168,0,168,5270.384139,268.9451537,FALSE
1006,607537.39,3070322.232,661.711,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,169,0,169,5294.467416,263.8531951,FALSE
1006,607521.7877,3070319.356,661.813,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,170,0,170,5310.332475,252.0080947,FALSE
1006,607510.2807,3070313.857,662.969,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,171,0,171,5323.085889,240.9844933,FALSE
1006,607503.9273,3070309.812,663.575,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,172,0,172,5330.618089,231.0861386,FALSE
1006,607498.5134,3070304.333,664.146,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,173,0,173,5338.320113,218.3772517,FALSE
1006,607492.1256,3070294.148,665.11,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,174,0,174,5350.343178,206.4209886,FALSE
1006,607489.2737,3070286.62,665.406,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,175,0,175,5358.393273,199.9974676,FALSE
1006,607487.3408,3070281.083,665.038,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,176,0,176,5364.257102,194.1611423,FALSE
1006,607485.0893,3070266.989,664.83,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,177,0,177,5378.530328,185.1914789,FALSE
1006,607484.0448,3070221.198,664.795,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,178,0,178,5424.332728,180.2820512,FALSE
1006,607484.6652,3070173.328,665.329,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,179,0,179,5472.207079,180.635558,FALSE
1006,607483.9246,3070152.265,664.912,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,180,0,180,5493.283136,182.8314588,FALSE
1006,607483.1107,3070139.502,664.763,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,181,0,181,5506.072065,187.2519172,FALSE
1006,607481.2162,3070129.622,664.435,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,182,0,182,5516.132113,190.6196998,FALSE
1006,607479.0904,3070118.022,664.539,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,183,0,183,5527.925155,197.4552653,FALSE
1006,607474.3992,3070107.741,663.256,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,184,0,184,5539.226393,204.2668472,FALSE
1006,607469.8649,3070097.56,664.951,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,185,0,185,5550.370969,208.582692,FALSE
1006,607463.4637,3070087.762,666.509,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,186,0,186,5562.074661,217.9437181,FALSE
1006,607452.2029,3070075.572,665.872,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,187,0,187,5578.670179,225.2738798,FALSE
1006,607437.2468,3070062.019,666.212,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,188,0,188,5598.85353,234.0905293,FALSE
1006,607421.9912,3070053.339,666.871,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,189,0,189,5616.405267,244.3772466,FALSE
1006,607404.9929,3070046.606,666.78,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,190,0,190,5634.688515,254.1773006,FALSE
1006,607392.4705,3070044.39,665.836,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,191,0,191,5647.405469,259.2268148,FALSE
1006,607380.2956,3070041.911,665.907,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,192,0,192,5659.830245,265.8576858,FALSE
1006,607360.0627,3070043.051,664.761,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,193,0,193,5680.095274,278.4171002,FALSE
1006,607347.652,3070046.056,663.503,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,194,0,194,5692.864479,285.1309078,FALSE
1006,607336.7476,3070049.317,662.213,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,195,0,195,5704.246215,288.0718883,FALSE
1006,607327.0941,3070052.734,661.258,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,196,0,196,5714.486573,290.7550436,FALSE
1006,607299.9809,3070063.699,658.936,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,197,0,197,5743.732988,291.4007359,FALSE
1006,607278.4634,3070071.865,657.007,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,198,0,198,5766.747995,290.0524359,FALSE
1006,607259.2559,3070078.6,654.887,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,199,0,199,5787.102001,287.6153625,FALSE
1006,607242.2837,3070083.437,653.07,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,200,0,200,5804.750133,281.3902501,FALSE
1006,607221.8913,3070085.895,652.433,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,201,0,201,5825.290065,270.9728228,FALSE
1006,607208.285,3070084.722,652.811,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,202,0,202,5838.946781,263.0892491,FALSE
1006,607194.0275,3070082.491,651.948,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,203,0,203,5853.377883,261.4709174,FALSE
1006,607170.6495,3070079.137,651.451,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,204,0,204,5876.99517,259.0087829,FALSE
1006,607146.7711,3070073.264,654.385,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,205,0,205,5901.58531,260.5303595,FALSE
1006,607128.8007,3070071.654,656.3,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,206,0,206,5919.627693,268.0043786,FALSE
1006,607109.7578,3070072.029,657.439,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,207,0,207,5938.674295,277.7387032,FALSE
1006,607090.4084,3070076.978,656.355,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,208,0,208,5958.646732,286.0856361,FALSE
1006,607077.6925,3070081.067,655.318,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,209,0,209,5972.003679,292.4006952,FALSE
1006,607068.7687,3070085.609,654.343,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,210,0,210,5982.017234,299.4059129,FALSE
1006,607061.4818,3070090.133,653.877,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,211,0,211,5990.594229,303.8094665,FALSE
1006,607052.8091,3070096.385,652.984,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,212,0,212,6001.285249,310.401921,FALSE
1006,607042.006,3070107.195,652.344,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,213,0,213,6016.567938,315.0187552,FALSE
1006,607030.1386,3070119.07,655.163,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,214,0,214,6033.356766,317.640344,FALSE
1006,607016.8945,3070135.001,657.806,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,215,0,215,6054.073692,325.2793326,FALSE
1006,607010.8558,3070145.587,658.224,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,216,0,216,6066.260865,329.9988976,FALSE
1006,607002.667,3070159.6,658.658,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,217,0,217,6082.49158,330.664438,FALSE
1006,606984.9159,3070192.47,658.193,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,218,0,218,6119.847763,332.1921022,FALSE
1006,606960.5799,3070239.732,649.342,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,219,0,219,6173.00781,332.1604392,FALSE
1006,606941.0859,3070275.733,650.727,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,220,0,220,6213.948134,332.6748406,FALSE
1006,606935.0222,3070288.048,651.313,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,221,0,221,6227.674607,327.8165681,FALSE
1006,606927.9325,3070297.073,650.368,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,222,0,222,6239.151421,310.9734293,FALSE
1006,606918.6664,3070302.444,649.456,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,223,0,223,6249.861648,297.3704743,FALSE
1006,606907.6678,3070307.49,648.328,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,224,0,224,6261.962292,286.7701418,FALSE
1006,606893.7266,3070309.672,644.243,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,225,0,225,6276.073282,271.9393961,FALSE
1006,606878.1602,3070308.305,639.922,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,226,0,226,6291.699602,259.6571713,FALSE
1006,606875.6718,3070307.607,639.878,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,227,0,227,6294.284002,253.0135238,FALSE
1006,606823.2618,3070290.268,647.313,F,303111426,5112,trunk,Prithvi Rajmarg,H04,B,0,F,10837.49193,8298.332932,228,0,228,6349.487772,252.8369079,FALSE
