y,x,z
"27.80428410","84.84886160",384.600
"27.80466350","84.84911260",379.600
"27.80496930","84.84920380",378.500
"27.80530930","84.84923820",382.400
"27.80573330","84.84919310",380.000
"27.80615080","84.84923600",375.300
"27.80710270","84.84928770",372.800
"27.80735130","84.84933790",371.200
"27.80755780","84.84947210",369.700
"27.80776590","84.84978420",371.400
"27.80787920","84.85019800",372.000
"27.80785430","84.85191820",372.800
"27.80779290","84.85271630",371.800
"27.80755880","84.85367470",384.600
"27.80728180","84.85401940",386.500
"27.80715200","84.85419810",388.900
"27.80706160","84.85448740",386.800
"27.80690470","84.85551900",385.900
"27.80680070","84.85770350",375.000
"27.80675890","84.85800290",375.300
"27.80675160","84.85805480",375.300
"27.80654350","84.85847100",382.600
"27.80537310","84.85974490",387.700
"27.80507370","84.86009360",399.200
"27.80495980","84.86034570",397.700
"27.80466580","84.86078850",389.300
"27.80429550","84.86118790",390.900
"27.80394910","84.86149370",394.400
"27.80312820","84.86215350",396.100
"27.80230260","84.86289380",398.300
"27.80151550","84.86353970",390.800
"27.80106410","84.86412280",405.100
"27.80088850","84.86447630",410.800
"27.80081040","84.86479890",407.900
"27.80080500","84.86635020",382.800
"27.80086580","84.86779410",374.200
"27.80088990","84.86836580",376.000
"27.80094490","84.86884440",379.500
"27.80105700","84.86936670",384.800
"27.80138560","84.87014420",385.200
"27.80183480","84.87109740",387.900
"27.80189920","84.87130790",384.400
"27.80188740","84.87142060",384.700
"27.80186660","84.87155060",384.100
"27.80233820","84.87233250",394.500
"27.80246410","84.87231980",395.400
"27.80257540","84.87233520",395.900
"27.80268920","84.87237550",396.400
"27.80282220","84.87246390",396.800
"27.80289330","84.87255510",396.900
"27.80298730","84.87275650",397.800
"27.80307840","84.87298160",401.100
"27.80319120","84.87319300",402.500
"27.80366960","84.87378340",404.700
"27.80379730","84.87419400",406.400
"27.80384960","84.87460510",410.600
"27.80393020","84.87484840",412.300
"27.80404110","84.87507760",414.000
"27.80430030","84.87552430",415.900
"27.80453130","84.87592720",418.200
"27.80463480","84.87627000",420.400
"27.80469930","84.87660990",422.800
"27.80477200","84.87724320",422.100
"27.80486500","84.87814110",424.300
"27.80494280","84.87898280",424.900
"27.80507040","84.88025330",424.100
"27.80510520","84.88060490",423.100
"27.80518960","84.88151460",428.400
"27.80520530","84.88177480",429.700
"27.80515440","84.88208230",431.000
"27.80503500","84.88235320",432.200
"27.80496760","84.88248310",433.400
"27.80489520","84.88264460",432.600
"27.80483410","84.88281990",432.000
"27.80481180","84.88297290",432.600
"27.80484920","84.88327460",435.900
"27.80504610","84.88351720",433.600
"27.80638540","84.88477670",426.100
"27.80684260","84.88505810",419.000
"27.80700800","84.88529490",416.700
"27.80731470","84.88612300",409.800
"27.80749370","84.88648650",407.600
"27.80774400","84.88687640",404.200
"27.80811970","84.88765310",391.900
"27.80821680","84.88803390",393.800
"27.80817630","84.88842670",394.500
"27.80799870","84.88872620",395.100
"27.80758980","84.88913800",390.400
"27.80740960","84.88943080",387.600
"27.80738380","84.88970680",385.000
"27.80739690","84.88997050",381.200
"27.80741400","84.89025870",381.800
"27.80741950","84.89035220",382.200
"27.80740830","84.89059030",384.000
"27.80729330","84.89079590",389.200
"27.80701110","84.89139020",390.600
"27.80689330","84.89184770",393.100
"27.80662590","84.89235700",390.200
"27.80631040","84.89284400",401.700
"27.80611810","84.89343280",395.800
"27.80606890","84.89393990",387.100
"27.80611820","84.89670920",391.900
"27.80612050","84.89714560",395.600
"27.80611680","84.89739770",399.800
"27.80582830","84.89851750",398.400
"27.80560990","84.89910360",405.100
"27.80547110","84.89966250",412.200
"27.80545110","84.90036410",405.800
"27.80569720","84.90115340",389.400
"27.80554220","84.90219770",393.500
"27.80551500","84.90284800",398.600
"27.80548180","84.90318330",401.800
"27.80541930","84.90350920",401.200
"27.80536070","84.90387830",401.200
"27.80514010","84.90520030",401.000
"27.80504920","84.90554010",401.500
"27.80487890","84.90577380",404.900
"27.80468390","84.90595590",407.500
"27.80447580","84.90603450",407.800
"27.80425470","84.90603390",404.100
"27.80391660","84.90590390",401.200
"27.80340950","84.90565680",404.900
"27.80316240","84.90565680",403.800
"27.80299330","84.90573480",402.700
"27.80283730","84.90602090",402.300
"27.80282430","84.90635900",400.000
"27.80279090","84.90782660",385.000
"27.80283520","84.90829330",389.400
"27.80296010","84.90874930",389.500
"27.80378430","84.91104360",386.000
"27.80390640","84.91138820",383.800
"27.80395110","84.91165460",384.600
"27.80395860","84.91188170",386.800
"27.80394440","84.91206410",386.800
"27.80390980","84.91228440",384.800
"27.80375460","84.91265420",386.100
"27.80352650","84.91304320",392.800
"27.80301960","84.91361780",389.500
"27.80285780","84.91379680",390.900
"27.80256620","84.91388290",395.500
"27.80228830","84.91387190",404.300
"27.80208970","84.91391580",412.200
"27.80174550","84.91409330",420.300
"27.80117560","84.91459740",415.000
"27.80073870","84.91511920",407.100
"27.80034860","84.91577860",406.800
"27.79992140","84.91669290",390.200
"27.79982850","84.91689670",387.900
"27.79973940","84.91716320",386.900
"27.79973070","84.91749820",386.800
"27.79963580","84.91786270",387.200
"27.79946490","84.91819560",387.800
"27.79924660","84.91842600",390.400
"27.79894300","84.91865690",395.700
"27.79858490","84.91888570",400.400
"27.79843050","84.91900030",400.600
"27.79822900","84.91923890",399.400
"27.79815050","84.91946700",396.400
"27.79798920","84.91964590",396.100
"27.79754980","84.91985820",409.700
"27.79742920","84.91998730",412.700
"27.79732350","84.92015650",413.600
"27.79725270","84.92101620",408.400
"27.79708750","84.92170930",409.500
"27.79701160","84.92206330",407.400
"27.79698420","84.92236110",401.400
"27.79689320","84.92361930",394.400
"27.79686920","84.92397840",403.000
"27.79689770","84.92437000",400.200
"27.79703870","84.92547450",398.200
"27.79736250","84.92726980",404.400
"27.79790870","84.92850520",403.500
"27.79840280","84.92903840",395.600
"27.79911560","84.92938630",395.500
"27.79934630","84.92950920",397.600
"27.79953630","84.92964380",397.000
"27.80032980","84.93055750",401.300
"27.80056110","84.93089320",402.600
"27.80067860","84.93126210",409.700
"27.80078410","84.93164960",416.600
"27.80090200","84.93195130",417.100
"27.80120170","84.93240060",419.900
"27.80150020","84.93278130",413.800
"27.80165060","84.93308780",412.800
"27.80275090","84.93584260",426.300
"27.80333140","84.93729600",437.200
"27.80365660","84.93826520",443.100
"27.80367630","84.93841410",443.000
"27.80367420","84.93857500",443.200
"27.80367900","84.93972280",451.700
"27.80377720","84.94036700",458.400
"27.80416250","84.94087050",458.200
"27.80499130","84.94161420",451.900
"27.80529450","84.94192360",457.800
"27.80599730","84.94264080",459.000
"27.80648620","84.94320020",452.400
"27.80670510","84.94335880",452.900
"27.80710210","84.94352770",451.100
"27.80731520","84.94359900",449.700
"27.80827890","84.94393410",455.900
"27.80920500","84.94423140",451.600
"27.81044120","84.94454850",437.500
"27.81063980","84.94461740",435.100
"27.81086920","84.94476680",435.600
"27.81100390","84.94496850",435.200
"27.81131810","84.94571190",429.300
"27.81158910","84.94652900",420.600
"27.81164300","84.94670210",418.600
"27.81166540","84.94688890",420.100
"27.81169980","84.94765470",421.400
"27.81177350","84.94789300",422.900
"27.81185330","84.94812760",425.900
"27.81196500","84.94834350",426.000
"27.81212470","84.94866890",422.200
"27.81232320","84.94895190",418.400
"27.81249640","84.94911940",413.200
"27.81285650","84.94944340",406.900
"27.81299940","84.94958080",406.400
"27.81320090","84.94977270",405.800
"27.81334640","84.94996060",406.400
"27.81342260","84.95009980",406.400
"27.81347050","84.95026910",406.500
"27.81348770","84.95045630",405.700
"27.81343730","84.95095890",400.700
"27.81337630","84.95156670",396.900
"27.81336280","84.95181270",401.300
"27.81338110","84.95195130",404.500
"27.81342000","84.95207370",406.600
"27.81353340","84.95219540",406.500
"27.81405580","84.95278820",403.000
"27.81418140","84.95296240",400.300
"27.81427680","84.95310930",400.000
"27.81455210","84.95370870",401.000
"27.81547570","84.95506580",414.500
"27.81563330","84.95530890",414.700
"27.81570330","84.95548030",415.000
"27.81575810","84.95569090",415.600
"27.81577320","84.95589930",416.800
"27.81574290","84.95610530",418.900
"27.81566350","84.95631660",419.900
"27.81534910","84.95694160",423.700
"27.81525280","84.95713310",425.700
"27.81518050","84.95731750",426.700
"27.81507710","84.95759280",425.900
"27.81491850","84.95808790",426.600
"27.81465810","84.95879290",437.000
"27.81449320","84.95918400",434.400
"27.81435460","84.95941850",436.200
"27.81423250","84.95961440",438.300
"27.81411740","84.95979670",439.800
"27.81397050","84.96000290",442.300
"27.81377500","84.96021410",442.800
"27.81366980","84.96031350",442.000
"27.81326330","84.96067370",439.600
"27.81281260","84.96103580",442.400
"27.81191230","84.96172020",439.100
"27.81162860","84.96194580",437.300
"27.81139000","84.96217650",440.700
"27.81122600","84.96244840",442.400
"27.81083490","84.96325250",445.600
"27.81061340","84.96371000",445.300
"27.81049950","84.96388440",446.600
"27.81036280","84.96406590",442.600
"27.81023860","84.96417670",442.600
"27.81006260","84.96431530",443.300
"27.80977740","84.96447380",448.500
"27.80965020","84.96455760",451.100
"27.80955650","84.96465440",452.700
"27.80946690","84.96486350",453.500
"27.80935070","84.96548050",449.100
"27.80923540","84.96620440",443.400
"27.80925390","84.96642490",443.700
"27.80928720","84.96653170",443.300
"27.80933430","84.96662200",442.600
"27.80953340","84.96697710",431.000
"27.80954250","84.96713370",429.700
"27.80952050","84.96732330",428.600
"27.80947960","84.96744010",428.000
"27.80941060","84.96762870",426.300
"27.80930960","84.96783030",425.000
"27.80923030","84.96796940",424.200
"27.80915330","84.96808360",424.000
"27.80903100","84.96817860",425.800
"27.80890410","84.96823910",427.600
"27.80869180","84.96831950",426.300
"27.80847820","84.96836900",425.400
"27.80827000","84.96840460",424.300
"27.80766500","84.96851340",418.100
"27.80748890","84.96852730",419.300
"27.80736550","84.96853530",419.200
"27.80713720","84.96850160",418.300
"27.80631840","84.96895950",420.100
"27.80619620","84.96915180",421.800
"27.80527180","84.96995190",428.000
"27.80492420","84.97036730",428.200
"27.80460250","84.97082530",421.300
"27.80450670","84.97094930",419.800
"27.80437250","84.97107850",418.200
"27.80428370","84.97114780",417.200
"27.80417040","84.97121010",416.700
"27.80405760","84.97126680",417.800
"27.80395740","84.97128300",419.900
"27.80384150","84.97128180",422.500
"27.80374440","84.97121900",425.400
"27.80365720","84.97111280",428.500
"27.80342980","84.97069410",435.100
"27.80334660","84.97058810",435.600
"27.80324550","84.97051870",438.400
"27.80313420","84.97049580",440.400
"27.80302560","84.97050310",442.500
"27.80290360","84.97054790",447.500
"27.80259520","84.97082440",441.600
"27.80234910","84.97096550",440.100
"27.80204630","84.97106460",441.600
"27.80175480","84.97121600",455.300
"27.80150030","84.97143670",463.100
"27.80109050","84.97206470",447.600
"27.80097460","84.97218130",446.800
"27.80083870","84.97230920",446.100
"27.80069140","84.97244450",441.100
"27.80057550","84.97257230",438.500
"27.80049740","84.97275100",436.100
"27.80046890","84.97288570",434.900
"27.80051160","84.97307240",433.000
"27.80056900","84.97320210",434.900
"27.80075380","84.97361960",437.500
"27.80079030","84.97379690",435.400
"27.80079200","84.97400070",434.200
"27.80075640","84.97422410",434.300
"27.80048750","84.97489210",437.400
"27.80036890","84.97524620",441.200
"27.80027550","84.97555440",440.100
"27.80023840","84.97586310",433.700
"27.80019960","84.97615250",430.900
"27.80022420","84.97645590",428.800
"27.80027550","84.97671180",428.400
"27.80038080","84.97723640",426.600
"27.80055630","84.97784790",427.000
"27.80085820","84.97894780",415.300
"27.80092510","84.97920450",413.800
"27.80094980","84.97952710",414.400
"27.80093600","84.97980070",416.900
"27.80084480","84.98022660",420.900
"27.80077490","84.98055340",422.000
"27.80074620","84.98079570",421.400
"27.80076210","84.98100240",419.900
"27.80079560","84.98165340",418.900
"27.80089250","84.98289260",412.800
"27.80088730","84.98328180",415.900
"27.80087400","84.98364010",417.100
"27.80086890","84.98382020",416.800
"27.80081330","84.98501280",412.300
"27.80078510","84.98578230",418.100
"27.80071610","84.98646870",418.300
"27.80045260","84.98824280",417.600
"27.80040450","84.98846140",419.400
"27.80036680","84.98882620",420.400
"27.80032950","84.98913700",419.300
"27.80032380","84.98964440",421.300
"27.80032810","84.98984850",422.700
"27.80034280","84.99023970",427.600
"27.80043200","84.99063930",425.300
"27.80040780","84.99340390",421.900
"27.80034050","84.99393630",419.800
"27.80028380","84.99416180",420.000
"27.80020070","84.99426590",422.000
"27.80006550","84.99435820",424.500
"27.79984630","84.99438490",429.800
"27.79907110","84.99432740",433.000
"27.79865350","84.99427910",432.800
"27.79823550","84.99428840",434.500
"27.79757770","84.99433620",436.100
"27.79729780","84.99436410",440.100
"27.79653690","84.99443860",437.800
"27.79631500","84.99450410",436.600
"27.79616170","84.99462260",436.100
"27.79606490","84.99475460",434.800
"27.79601560","84.99493380",433.600
"27.79601150","84.99515880",434.700
"27.79597230","84.99558810",436.900
"27.79596580","84.99611800",443.600
"27.79610380","84.99706820",432.300
"27.79611400","84.99737860",431.500
"27.79611350","84.99752770",431.100
"27.79607300","84.99769460",430.500
"27.79600110","84.99782490",429.400
"27.79589670","84.99792550",428.200
"27.79568680","84.99814140",427.500
"27.79548880","84.99833690",427.800
"27.79535470","84.99860520",427.100
"27.79531420","84.99882160",426.500
"27.79528950","84.99905360",427.300
"27.79530210","84.99926550",428.900
"27.79540910","84.99955220",430.700
"27.79555490","84.99982030",431.000
"27.79585010","85.00024970",431.100
"27.79602310","85.00048350",433.400
"27.79617420","85.00058170",435.500
"27.79628380","85.00063040",438.400
"27.79640010","85.00064090",440.000
"27.79647850","85.00063970",442.400
"27.79660680","85.00061380",445.400
"27.79672120","85.00056990",446.700
"27.79689700","85.00048230",447.400
"27.79705670","85.00038390",446.400
"27.79724540","85.00031840",446.700
"27.79734290","85.00029790",446.700
"27.79748230","85.00027520",446.800
"27.79761420","85.00028270",447.600
"27.79784370","85.00036650",451.300
"27.79838840","85.00065210",459.800
"27.79855260","85.00077250",460.500
"27.79862390","85.00087360",460.400
"27.79867120","85.00099080",457.900
"27.79866010","85.00110730",457.100
"27.79862070","85.00122620",454.900
"27.79849820","85.00145270",454.400
"27.79832000","85.00173030",457.600
"27.79812620","85.00203210",470.700
"27.79796160","85.00230220",477.600
"27.79783060","85.00257250",478.500
"27.79735390","85.00387200",485.800
"27.79730830","85.00406410",486.800
"27.79730750","85.00425640",487.100
"27.79732800","85.00440240",487.400
"27.79736360","85.00467670",486.100
"27.79736770","85.00481140",484.700
"27.79734040","85.00506110",482.700
"27.79724910","85.00525880",484.900
"27.79716080","85.00540680",486.200
"27.79676620","85.00595680",489.300
"27.79656450","85.00616060",491.600
"27.79612810","85.00660320",495.200
"27.79586530","85.00683650",490.900
"27.79552670","85.00708670",494.400
"27.79528020","85.00724400",491.600
"27.79513970","85.00730220",495.400
"27.79498950","85.00736400",499.800
"27.79478260","85.00742680",505.600
"27.79449410","85.00749170",505.300
"27.79422240","85.00757000",505.400
"27.79403360","85.00764550",506.200
"27.79384920","85.00772120",507.000
"27.79364340","85.00780500",506.600
"27.79344810","85.00792330",510.700
"27.79322890","85.00814940",511.000
"27.79292470","85.00844440",509.800
"27.79268430","85.00858840",506.400
"27.79247020","85.00865580",507.600
"27.79228910","85.00875540",512.200
"27.79218150","85.00882620",512.900
"27.79204380","85.00896700",510.100
"27.79191970","85.00917610",507.700
"27.79180970","85.00941740",500.700
"27.79166450","85.00956760",497.800
"27.79151940","85.00966400",500.300
"27.79138740","85.00972680",504.700
"27.79123220","85.00978990",505.300
"27.79033230","85.01005200",506.900
"27.78983630","85.01025170",507.600
"27.78940100","85.01041460",506.900
"27.78908240","85.01055940",509.800
"27.78882490","85.01066070",513.300
"27.78863570","85.01075280",514.100
"27.78834470","85.01089880",512.300
"27.78817360","85.01095060",512.300
"27.78803980","85.01097000",512.600
"27.78787200","85.01095350",513.800
"27.78770860","85.01091620",515.100
"27.78752430","85.01082970",517.100
"27.78728160","85.01068640",521.500
"27.78714610","85.01062280",523.400
"27.78706120","85.01061350",523.600
"27.78698950","85.01064570",523.200
"27.78690940","85.01069430",524.300
"27.78682280","85.01078010",527.000
"27.78674310","85.01087530",529.500
"27.78664820","85.01100150",531.000
"27.78654450","85.01115050",529.400
"27.78640300","85.01126330",527.300
"27.78562610","85.01173120",521.000
"27.78551720","85.01178070",521.400
"27.78541060","85.01180260",523.200
"27.78527950","85.01183770",525.300
"27.78482630","85.01186690",527.500
"27.78468350","85.01187490",528.300
"27.78455910","85.01193400",529.700
"27.78444770","85.01203170",530.000
"27.78429480","85.01219780",531.500
"27.78398640","85.01267260",529.800
"27.78390480","85.01278000",529.300
"27.78378720","85.01289050",530.400
"27.78363520","85.01297880",533.300
"27.78342320","85.01307080",536.500
"27.78261980","85.01340430",535.200
"27.78226320","85.01354810",538.400
"27.78198400","85.01363900",533.400
"27.78174160","85.01369560",533.900
"27.78150460","85.01368840",537.600
"27.78122190","85.01365260",538.000
"27.78103910","85.01364250",536.200
"27.78091820","85.01365650",534.900
"27.78084110","85.01369600",533.500
"27.78077260","85.01377710",535.200
"27.78074750","85.01386110",535.600
"27.78073240","85.01398400",535.100
"27.78073780","85.01410790",533.200
"27.78074290","85.01442660",532.800
"27.78075790","85.01456530",532.500
"27.78075840","85.01469580",533.000
"27.78074130","85.01480650",534.200
"27.78069850","85.01511370",534.000
"27.78064410","85.01533910",530.300
"27.78058800","85.01569670",523.300
"27.78055330","85.01582010",523.400
"27.78050140","85.01591390",525.300
"27.78042930","85.01597660",528.100
"27.78013890","85.01605380",538.600
"27.78001170","85.01611530",541.500
"27.77994380","85.01619280",542.400
"27.77990400","85.01628550",542.000
"27.77988870","85.01638080",540.400
"27.77990670","85.01647570",537.400
"27.77996260","85.01654800",533.200
"27.78020920","85.01680200",522.300
"27.78026200","85.01689480",519.900
"27.78027550","85.01700280",519.100
"27.78026410","85.01711150",519.300
"27.78023130","85.01722720",519.900
"27.78018160","85.01731790",519.500
"27.78002430","85.01753380",520.100
"27.77995460","85.01774230",521.200
"27.77991590","85.01797910",521.500
"27.77983790","85.01856050",520.500
"27.77982220","85.01883090",519.000
"27.77986170","85.01904570",518.700
"27.77989790","85.01920940",519.200
"27.77995550","85.01935150",519.200
"27.78012910","85.01960480",518.200
"27.78021410","85.01973220",517.500
"27.78028550","85.01988600",518.700
"27.78031870","85.02007700",519.900
"27.78038350","85.02060220",512.900
"27.78037230","85.02081010",513.200
"27.78033570","85.02100100",516.200
"27.78027650","85.02124330",520.100
"27.78022700","85.02155300",517.000
"27.78020380","85.02194250",506.600
"27.78018800","85.02234880",506.300
"27.78013490","85.02264640",506.100
"27.78003850","85.02291410",506.300
"27.77990240","85.02314560",505.200
"27.77970740","85.02336160",504.600
"27.77952220","85.02352520",506.000
"27.77884170","85.02399150",505.000
"27.77855950","85.02417730",501.900
"27.77838590","85.02425950",499.700
"27.77811560","85.02436450",498.700
"27.77763920","85.02453450",493.700
"27.77720950","85.02472870",493.100
"27.77628050","85.02514160",496.500
"27.77566150","85.02535640",499.000
"27.77495780","85.02563320",501.100
"27.77469690","85.02576620",505.500
"27.77448420","85.02589260",503.100
"27.77426470","85.02609420",503.400
"27.77407310","85.02636670",506.400
"27.77383410","85.02677390",511.700
"27.77363560","85.02726250",511.600
"27.77357860","85.02755770",512.000
"27.77353650","85.02771850",512.300
"27.77348180","85.02810580",508.600
"27.77347120","85.02840740",505.500
"27.77345430","85.02872270",505.300
"27.77345850","85.02880780",505.600
"27.77346800","85.02899700",505.500
"27.77348510","85.02943080",504.600
"27.77359890","85.03016250",506.200
"27.77389160","85.03166040",502.900
"27.77399290","85.03240220",510.600
"27.77400060","85.03272110",511.100
"27.77400130","85.03299760",509.400
"27.77399080","85.03318510",507.800
"27.77396220","85.03328220",507.200
"27.77393790","85.03335940",507.100
"27.77385370","85.03348930",508.800
"27.77384700","85.03349760",508.900
"27.77375200","85.03361670",510.000
"27.77362610","85.03372520",511.000
"27.77350050","85.03377840",513.200
"27.77334410","85.03379570",515.500
"27.77320560","85.03373880",525.300
"27.77300880","85.03359300",550.800
"27.77293070","85.03353600",557.400
"27.77276310","85.03347650",566.900
"27.77260330","85.03340180",575.800
"27.77227820","85.03342950",557.300
"27.77197680","85.03353330",551.600
"27.77164590","85.03362940",556.700
"27.77089100","85.03400660",536.000
"27.77074240","85.03409540",534.300
"27.77058970","85.03418970",533.600
"27.77043390","85.03431820",537.400
"27.77011030","85.03462200",547.400
"27.76992790","85.03486300",542.700
"27.76979320","85.03510380",535.900
"27.76962010","85.03546710",531.100
"27.76946330","85.03584110",531.300
"27.76930650","85.03622540",525.200
"27.76921950","85.03642790",523.200
"27.76914720","85.03660950",521.700
"27.76895720","85.03706200",519.100
"27.76888400","85.03717780",518.800
"27.76880360","85.03724640",520.900
"27.76873420","85.03728540",522.900
"27.76864240","85.03730840",525.500
"27.76854180","85.03728530",527.900
"27.76842530","85.03726980",530.000
"27.76825930","85.03724120",534.400
"27.76816420","85.03723770",537.200
"27.76798560","85.03729060",541.600
"27.76781220","85.03742450",545.300
"27.76763950","85.03757780",550.600
"27.76755530","85.03769340",550.200
"27.76748520","85.03786020",547.000
"27.76741630","85.03820080",539.200
"27.76734280","85.03848020",535.800
"27.76717370","85.03930940",533.400
"27.76696020","85.04024420",533.100
"27.76691600","85.04044370",533.600
"27.76675550","85.04114250",535.000
"27.76664960","85.04163660",533.500
"27.76648350","85.04220850",544.200
"27.76638900","85.04243430",543.400
"27.76612640","85.04305550",537.800
"27.76592960","85.04348700",538.100
"27.76575650","85.04386310",538.500
"27.76521710","85.04512980",544.400
"27.76515810","85.04525700",543.900
"27.76506540","85.04536720",542.800
"27.76495160","85.04545930",541.300
"27.76481710","85.04551830",539.800
"27.76463660","85.04555240",539.400
"27.76445230","85.04554780",540.100
"27.76408010","85.04550770",540.500
"27.76331700","85.04540910",549.100
"27.76319650","85.04539430",549.200
"27.76302560","85.04538150",549.400
"27.76274670","85.04533330",550.900
"27.76244420","85.04526210",553.400
"27.76215350","85.04517940",554.700
"27.76184360","85.04507380",555.800
"27.76152650","85.04492070",557.900
"27.76107990","85.04467520",549.600
"27.75982640","85.04377510",547.000
"27.75976360","85.04372830",546.800
"27.75966720","85.04367960",547.000
"27.75952480","85.04361660",548.600
"27.75917820","85.04355840",560.000
"27.75853070","85.04348890",565.100
"27.75834940","85.04348090",565.600
"27.75815310","85.04355470",560.900
"27.75786710","85.04378150",552.400
"27.75760270","85.04398990",551.100
"27.75750730","85.04405310",552.300
"27.75719560","85.04425740",557.000
"27.75691480","85.04437530",559.200
"27.75654830","85.04456750",560.700
"27.75564420","85.04496110",566.400
"27.75516380","85.04519200",570.400
"27.75481270","85.04529610",568.700
"27.75462940","85.04531890",566.500
"27.75443910","85.04532560",564.800
"27.75423060","85.04528400",566.600
"27.75403070","85.04520700",569.700
"27.75301240","85.04467870",567.800
"27.75262390","85.04454120",568.700
"27.75195850","85.04430580",567.700
"27.75171690","85.04424600",571.900
"27.75139260","85.04424270",579.700
"27.75080980","85.04440600",576.400
"27.75051340","85.04453030",572.900
"27.75024820","85.04471090",574.900
"27.75004580","85.04487370",582.900
"27.74985810","85.04510100",588.500
"27.74929890","85.04663550",583.300
"27.74918650","85.04718570",586.900
"27.74915590","85.04780590",598.200
"27.74920790","85.04841710",607.200
"27.74940300","85.04878120",601.200
"27.75001420","85.04952240",602.100
"27.75052130","85.05001660",592.600
"27.75097150","85.05037220",590.900
"27.75143160","85.05070580",591.800
"27.75163970","85.05094090",591.800
"27.75174940","85.05115640",590.900
"27.75180770","85.05136360",592.800
"27.75184490","85.05172540",597.900
"27.75182530","85.05208460",600.400
"27.75172540","85.05231310",599.900
"27.75161020","85.05246620",597.600
"27.75149380","85.05255730",595.300
"27.75085500","85.05284340",588.700
"27.75062250","85.05292840",589.800
"27.75023090","85.05298050",591.900
"27.74994960","85.05297300",592.600
"27.74935850","85.05297960",588.000
"27.74926450","85.05297670",588.500
"27.74915110","85.05300490",589.200
"27.74906180","85.05305130",590.500
"27.74883040","85.05355860",591.000
"27.74863270","85.05405930",598.200
"27.74860550","85.05421800",597.700
"27.74860030","85.05440150",596.500
"27.74872600","85.05508210",600.900
"27.74889680","85.05575680",596.700
"27.74897470","85.05593410",594.700
"27.74903240","85.05606980",593.200
"27.74911710","85.05621790",592.300
"27.74921420","85.05634850",592.500
"27.75015820","85.05725640",597.900
"27.75032420","85.05748010",598.500
"27.75053430","85.05787110",594.100
"27.75062700","85.05820190",595.700
"27.75069040","85.05867740",604.100
"27.75073180","85.05901690",605.000
"27.75078860","85.05935980",613.200
"27.75084570","85.05955870",616.300
"27.75091960","85.05974030",614.500
"27.75108020","85.06000030",610.400
"27.75125540","85.06022540",615.400
"27.75150860","85.06038170",610.400
"27.75260570","85.06090020",617.400
"27.75269900","85.06095550",617.100
"27.75283580","85.06103670",615.300
"27.75292030","85.06109570",614.100
"27.75296450","85.06118180",614.200
"27.75305100","85.06129930",612.500
"27.75310590","85.06142320",610.700
"27.75349180","85.06249880",612.700
"27.75351270","85.06268830",615.100
"27.75350690","85.06290470",615.200
"27.75347860","85.06307640",613.500
"27.75342740","85.06325210",612.000
"27.75335760","85.06339380",611.500
"27.75328110","85.06353410",610.700
"27.75292550","85.06418870",602.600
"27.75278730","85.06444160",601.900
"27.75225270","85.06545310",610.100
"27.75218370","85.06557710",610.100
"27.75206650","85.06575320",610.100
"27.75185190","85.06599510",612.100
"27.75172970","85.06618470",613.300
"27.75163210","85.06646560",614.800
"27.75152830","85.06685370",618.700
"27.75144110","85.06729010",620.700
"27.75138830","85.06790690",618.500
"27.75137200","85.06844640",624.000
"27.75139060","85.06869160",626.500
"27.75145860","85.06889160",626.000
"27.75155450","85.06901150",624.700
"27.75169290","85.06915610",622.000
"27.75190680","85.06937200",620.500
"27.75199810","85.06949860",620.100
"27.75205810","85.06961890",620.300
"27.75207380","85.06974390",621.700
"27.75206100","85.06986490",621.500
"27.75201190","85.07001550",622.100
"27.75192730","85.07014230",622.100
"27.75171820","85.07039500",624.800
"27.75153450","85.07060660",628.200
"27.75139090","85.07069150",631.100
"27.75129260","85.07071450",631.500
"27.75116940","85.07071900",633.000
"27.75105030","85.07068590",635.200
"27.75078110","85.07058930",638.200
"27.75063300","85.07056040",638.400
"27.75046940","85.07051470",639.900
"27.75034040","85.07051810",641.000
"27.75020250","85.07054510",641.600
"27.75011100","85.07058620",641.200
"27.74994600","85.07067080",640.300
"27.74981600","85.07081690",637.900
"27.74966360","85.07104660",635.700
"27.74957100","85.07124540",634.700
"27.74948990","85.07146330",634.100
"27.74943680","85.07163780",633.000
"27.74942710","85.07184620",630.800
"27.74943450","85.07195500",629.400
"27.74944830","85.07203180",629.200
"27.74953670","85.07232090",627.400
"27.74969830","85.07296900",628.700
"27.74973880","85.07320380",628.900
"27.74974350","85.07341660",628.900
"27.74972880","85.07358100",628.900
"27.74966610","85.07380640",629.900
"27.74960780","85.07400600",631.300
"27.74938220","85.07459380",635.900
"27.74916590","85.07507580",634.400
"27.74903450","85.07535420",632.800
"27.74892500","85.07550980",632.200
"27.74878400","85.07563240",633.300
"27.74841980","85.07591540",633.600
"27.74792940","85.07625310",632.700
"27.74760600","85.07654450",634.800
"27.74748220","85.07668310",635.700
"27.74738540","85.07680600",638.400
"27.74729130","85.07695920",640.000
"27.74720510","85.07713250",640.400
"27.74716260","85.07725380",641.300
"27.74712790","85.07736090",643.100
"27.74707050","85.07758250",645.300
"27.74704620","85.07781670",644.900
"27.74701410","85.07818790",641.700
"27.74697920","85.07857160",636.800
"27.74696370","85.07881440",634.500
"27.74695100","85.07894370",633.900
"27.74693000","85.07925110",635.500
"27.74691300","85.07972140",640.100
"27.74690650","85.07985890",643.100
"27.74690790","85.08031940",649.200
"27.74692630","85.08093410",647.800
"27.74694290","85.08106560",647.900
