id,X,Y,Z,length,bridge,tunnel,grade,hz. angle,speed,time
1,498876.5347,3121038.085,849.005,0,0,0,0,0.0,80.0,0.0
2,498880.9321,3121035.813,848.751,4.956170574050989,0,0,-5.124924499771786,0.0,80.0,0.22302767583229452
3,498953.9303,3120998.14,842.553,82.37965365453333,0,0,-7.523702425348695,0.02658523344137486,80.0,3.7070844144539996
4,498968.5064,3120990.615,842.008,16.412962596946475,0,0,-3.320546164537978,0.007910310840168555,80.0,0.7385833168625914
5,498994.881,3120977.004,840.157,29.737266975293988,0,0,-6.224512836158844,0.008657758423454695,80.0,1.3381770138882296
6,499051.6448,3120947.7,839.553,63.884412985030565,0,0,-0.9454575408583178,0.008135019733704753,80.0,2.8747985843263755
7,499061.431,3120942.646,839.748,11.015927171124213,0,0,1.770164208340074,0.008911930946986918,80.0,0.4957167227005896
8,499093.7148,3120925.966,839.993,36.33904466889265,0,0,0.6742059463377478,0.010234253265021746,80.0,1.6352570101001693
9,499146.3859,3120898.757,841.299,59.298230093289526,0,0,2.2024266119668208,0.00383077883926735,80.0,2.668420354198029
10,499165.4873,3120888.882,841.979,21.513751577989073,1,0,3.1607690436277895,0.017848791605811147,80.0,0.9681188210095083
11,499335.6452,3120807.821,842.508,188.48044061510043,1,0,0.2806657275808674,1.8654408169931964,80.0,8.48161982767952
12,499345.9519,3120802.612,842.479,11.548272030352637,0,0,-0.25111982055648563,1.3394867022287966,80.0,0.5196722413658686
13,499353.893,3120798.479,842.154,8.958146192884065,0,0,-3.627982765655358,0.6830260293812626,80.0,0.4031165786797829
14,499365.9764,3120792.981,841.557,13.288828712737319,0,0,-4.492495259779792,3.029289277109123,80.0,0.5979972920731793
15,499384.2636,3120784.736,841.941,20.06362790829712,0,0,1.9139110920274545,0.19694863279662866,80.0,0.9028632558733705
16,499393.8932,3120781.522,842.322,10.15894449048254,0,0,3.7503896232223104,5.811714840824372,73.7718163535116,0.4957475899804964
17,499412.3668,3120772.013,842.649,20.779843766555896,0,0,1.5736403202717437,8.779364921291679,60.04153638622439,1.2459281034781224
18,499425.1473,3120767.037,843.403,13.73572976757177,0,0,5.489333386421977,5.963335110848592,80.0,0.6181078395407297
19,499439.626,3120761.927,844.83,15.420155079895457,0,0,9.25412223551837,1.8335302130125994,80.0,0.6939069785952956
20,499463.9307,3120755.044,846.416,25.310265251289202,0,0,6.266232235235972,3.6276561555695555,80.0,1.1389619363080141
21,499482.1987,3120751.165,846.872,18.68085653820002,0,0,2.441001562575252,3.8238768975315773,80.0,0.840638544219001
22,499501.4875,3120747.341,846.949,19.664351259052744,0,0,0.3915715244587599,0.7745705921083239,80.0,0.8848958066573734
23,499567.2169,3120734.527,847.167,66.96715720685594,0,0,0.32553270751316327,0.1819817590525008,80.0,3.0135220743085176
24,499694.9849,3120705.3,844.941,131.08712533652093,0,0,-1.6981072659008372,1.853260369087507,80.0,5.898920640143442
25,499709.6504,3120702.219,845.0,14.985757646801902,0,0,0.3937071544231213,1.0203167888759297,80.0,0.6743590941060856
26,499786.6298,3120686.503,845.248,78.56769173370296,0,0,0.31565137593785697,0.3255881142321904,80.0,3.535546128016633
27,499872.7286,3120667.95,842.513,88.11752036587421,0,0,-3.1038095359968993,0.6215887587038362,80.0,3.9652884164643396
28,499970.0969,3120646.75,842.401,99.6495779665119,0,0,-0.11239385282466384,0.12286430549718813,80.0,4.484231008493035
29,499993.4206,3120641.574,841.64,23.903244103889886,0,0,-3.183668278215534,0.22901343046817874,80.0,1.0756459846750448
30,500076.6046,3120623.167,840.7,85.20140318683677,0,0,-1.1032682148891728,0.03493420122667282,80.0,3.834063143407655
31,500201.705,3120596.749,842.353,127.87006378805899,0,0,1.292718523031088,0.5531726656026446,80.0,5.754152870462654
