ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,fid
1434.2,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621267.3414</td></tr><tr><td><b>y</b></td><td>3068148.56</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td></td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td></td></tr><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>91.80371774</td></tr></table>",,,,,,,,,,,,,,,,,
1437.4,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621305.8348</td></tr><tr><td><b>y</b></td><td>3068147.348</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>1</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>1</td></tr><tr><td><b>distance</b></td><td>38.51244129</td></tr><tr><td><b>angle</b></td><td>110.0994411</td></tr></table>",,,,,,,,,,,,,,,,,
1425.1,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621350.8874</td></tr><tr><td><b>y</b></td><td>3068111.646</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>2</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>2</td></tr><tr><td><b>distance</b></td><td>95.99619627</td></tr><tr><td><b>angle</b></td><td>127.5490098</td></tr></table>",,,,,,,,,,,,,,,,,
1425.8,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621366.4717</td></tr><tr><td><b>y</b></td><td>3068100.028</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>3</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>3</td></tr><tr><td><b>distance</b></td><td>115.4340914</td></tr><tr><td><b>angle</b></td><td>80.27998259</td></tr></table>",,,,,,,,,,,,,,,,,
1426.4,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621396.5068</td></tr><tr><td><b>y</b></td><td>3068144.798</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>4</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>4</td></tr><tr><td><b>distance</b></td><td>169.3451128</td></tr><tr><td><b>angle</b></td><td>31.45585712</td></tr></table>",,,,,,,,,,,,,,,,,
1424.7,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621430.5088</td></tr><tr><td><b>y</b></td><td>3068206.001</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>5</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>5</td></tr><tr><td><b>distance</b></td><td>239.3595252</td></tr><tr><td><b>angle</b></td><td>16.70993092</td></tr></table>",,,,,,,,,,,,,,,,,
1419,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621436.1758</td></tr><tr><td><b>y</b></td><td>3068280.239</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>6</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>6</td></tr><tr><td><b>distance</b></td><td>313.8132185</td></tr><tr><td><b>angle</b></td><td>16.33300675</td></tr></table>",,,,,,,,,,,,,,,,,
1420.3,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621483.7786</td></tr><tr><td><b>y</b></td><td>3068368.644</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>7</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>7</td></tr><tr><td><b>distance</b></td><td>414.2199345</td></tr><tr><td><b>angle</b></td><td>38.71417373</td></tr></table>",,,,,,,,,,,,,,,,,
1417.2,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621542.7154</td></tr><tr><td><b>y</b></td><td>3068419.647</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>8</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>8</td></tr><tr><td><b>distance</b></td><td>492.1612843</td></tr><tr><td><b>angle</b></td><td>27.41909242</td></tr></table>",,,,,,,,,,,,,,,,,
1405.3,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621547.249</td></tr><tr><td><b>y</b></td><td>3068464.983</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>9</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>9</td></tr><tr><td><b>distance</b></td><td>537.7234064</td></tr><tr><td><b>angle</b></td><td>296.0843581</td></tr></table>",,,,,,,,,,,,,,,,,
1401.9,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621467.3443</td></tr><tr><td><b>y</b></td><td>3068389.045</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>10</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>10</td></tr><tr><td><b>distance</b></td><td>647.956404</td></tr><tr><td><b>angle</b></td><td>222.9652915</td></tr></table>",,,,,,,,,,,,,,,,,
1402.4,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621411.8077</td></tr><tr><td><b>y</b></td><td>3068321.608</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>11</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>11</td></tr><tr><td><b>distance</b></td><td>735.3183258</td></tr><tr><td><b>angle</b></td><td>204.2225432</td></tr></table>",,,,,,,,,,,,,,,,,
1400.7,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621401.6071</td></tr><tr><td><b>y</b></td><td>3068257.004</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>12</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>12</td></tr><tr><td><b>distance</b></td><td>800.7224873</td></tr><tr><td><b>angle</b></td><td>217.6716244</td></tr></table>",,,,,,,,,,,,,,,,,
1396.9,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621374.4055</td></tr><tr><td><b>y</b></td><td>3068245.104</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>13</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>13</td></tr><tr><td><b>distance</b></td><td>830.4134613</td></tr><tr><td><b>angle</b></td><td>260.8165088</td></tr></table>",,,,,,,,,,,,,,,,,
1395,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621331.3363</td></tr><tr><td><b>y</b></td><td>3068249.071</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>14</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>14</td></tr><tr><td><b>distance</b></td><td>873.6649673</td></tr><tr><td><b>angle</b></td><td>342.2937279</td></tr></table>",,,,,,,,,,,,,,,,,
1385.1,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621367.6051</td></tr><tr><td><b>y</b></td><td>3068280.239</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>15</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>15</td></tr><tr><td><b>distance</b></td><td>921.4865299</td></tr><tr><td><b>angle</b></td><td>26.67666205</td></tr></table>",,,,,,,,,,,,,,,,,
1383.8,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621370.4386</td></tr><tr><td><b>y</b></td><td>3068320.475</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>16</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>16</td></tr><tr><td><b>distance</b></td><td>961.821883</td></tr><tr><td><b>angle</b></td><td>20.06184572</td></tr></table>",,,,,,,,,,,,,,,,,
1379.5,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621410.9285</td></tr><tr><td><b>y</b></td><td>3068376.01</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>17</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>17</td></tr><tr><td><b>distance</b></td><td>1030.549889</td></tr><tr><td><b>angle</b></td><td>30.36158021</td></tr></table>",,,,,,,,,,,,,,,,,
1379.5,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621435.6091</td></tr><tr><td><b>y</b></td><td>3068429.848</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>18</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>18</td></tr><tr><td><b>distance</b></td><td>1089.775748</td></tr><tr><td><b>angle</b></td><td>34.28011648</td></tr></table>",,,,,,,,,,,,,,,,,
1368.2,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621480.3784</td></tr><tr><td><b>y</b></td><td>3068476.317</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>19</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>19</td></tr><tr><td><b>distance</b></td><td>1154.302459</td></tr><tr><td><b>angle</b></td><td>331.2437183</td></tr></table>",,,,,,,,,,,,,,,,,
1366.9,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621388.0063</td></tr><tr><td><b>y</b></td><td>3068457.616</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>20</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>20</td></tr><tr><td><b>distance</b></td><td>1248.548617</td></tr><tr><td><b>angle</b></td><td>230.0603779</td></tr></table>",,,,,,,,,,,,,,,,,
1360.2,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621340.9702</td></tr><tr><td><b>y</b></td><td>3068338.609</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>21</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>21</td></tr><tr><td><b>distance</b></td><td>1376.51371</td></tr><tr><td><b>angle</b></td><td>282.8436867</td></tr></table>",,,,,,,,,,,,,,,,,
1352.5,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621344.4219</td></tr><tr><td><b>y</b></td><td>3068386.511</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>22</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>22</td></tr><tr><td><b>distance</b></td><td>1424.539307</td></tr><tr><td><b>angle</b></td><td>355.4834645</td></tr></table>",,,,,,,,,,,,,,,,,
1351.5,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621327.9361</td></tr><tr><td><b>y</b></td><td>3068457.049</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>23</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>23</td></tr><tr><td><b>distance</b></td><td>1496.979089</td></tr><tr><td><b>angle</b></td><td>21.61953673</td></tr></table>",,,,,,,,,,,,,,,,,
1346.5,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621417.4747</td></tr><tr><td><b>y</b></td><td>3068516.553</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>24</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>24</td></tr><tr><td><b>distance</b></td><td>1604.48644</td></tr><tr><td><b>angle</b></td><td>344.3153386</td></tr></table>",,,,,,,,,,,,,,,,,
1339.9,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621344.9371</td></tr><tr><td><b>y</b></td><td>3068519.386</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>25</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>25</td></tr><tr><td><b>distance</b></td><td>1677.07937</td></tr><tr><td><b>angle</b></td><td>251.5221198</td></tr></table>",,,,,,,,,,,,,,,,,
1336,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621297.1673</td></tr><tr><td><b>y</b></td><td>3068480.436</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>26</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>26</td></tr><tr><td><b>distance</b></td><td>1738.715889</td></tr><tr><td><b>angle</b></td><td>217.4379919</td></tr></table>",,,,,,,,,,,,,,,,,
1327.3,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621258.0801</td></tr><tr><td><b>y</b></td><td>3068392.928</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>27</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>27</td></tr><tr><td><b>distance</b></td><td>1834.557228</td></tr><tr><td><b>angle</b></td><td>250.0859815</td></tr></table>",,,,,,,,,,,,,,,,,
1324.4,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621218.0433</td></tr><tr><td><b>y</b></td><td>3068412.544</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>28</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>28</td></tr><tr><td><b>distance</b></td><td>1879.141512</td></tr><tr><td><b>angle</b></td><td>331.0002427</td></tr></table>",,,,,,,,,,,,,,,,,
1316.6,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621223.5871</td></tr><tr><td><b>y</b></td><td>3068466.216</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>29</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>29</td></tr><tr><td><b>distance</b></td><td>1933.098883</td></tr><tr><td><b>angle</b></td><td>30.55970707</td></tr></table>",,,,,,,,,,,,,,,,,
1312,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1003</td></tr><tr><td><b>x</b></td><td>621265.5913</td></tr><tr><td><b>y</b></td><td>3068495.386</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>1984.075554</td></tr><tr><td><b>vertex_index</b></td><td>30</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>30</td></tr><tr><td><b>distance</b></td><td>1984.237991</td></tr><tr><td><b>angle</b></td><td>55.22216859</td></tr></table>",,,,,,,,,,,,,,,,,
1312,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621265.5913</td></tr><tr><td><b>y</b></td><td>3068495.386</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td></td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td></td></tr><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>26.81658653</td></tr></table>",,,,,,,,,,,,,,,,,
1307,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621315.752</td></tr><tr><td><b>y</b></td><td>3068594.616</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td>1</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>1</td></tr><tr><td><b>distance</b></td><td>111.1877388</td></tr><tr><td><b>angle</b></td><td>357.5912039</td></tr></table>",,,,,,,,,,,,,,,,,
1302.7,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621211.1959</td></tr><tr><td><b>y</b></td><td>3068764.343</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td>2</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>2</td></tr><tr><td><b>distance</b></td><td>310.5345088</td></tr><tr><td><b>angle</b></td><td>244.9184982</td></tr></table>",,,,,,,,,,,,,,,,,
1293.9,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621263.3323</td></tr><tr><td><b>y</b></td><td>3068608.783</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td>3</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>3</td></tr><tr><td><b>distance</b></td><td>474.5980954</td></tr><tr><td><b>angle</b></td><td>244.0981435</td></tr></table>",,,,,,,,,,,,,,,,,
1278.3,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621191.9281</td></tr><tr><td><b>y</b></td><td>3068717.59</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td>4</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>4</td></tr><tr><td><b>distance</b></td><td>604.7418502</td></tr><tr><td><b>angle</b></td><td>326.4777335</td></tr></table>",,,,,,,,,,,,,,,,,
1274.4,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621129.0244</td></tr><tr><td><b>y</b></td><td>3068811.662</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td>5</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>5</td></tr><tr><td><b>distance</b></td><td>717.9074707</td></tr><tr><td><b>angle</b></td><td>244.4642908</td></tr></table>",,,,,,,,,,,,,,,,,
1265.6,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621159.3428</td></tr><tr><td><b>y</b></td><td>3068714.331</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td>6</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>6</td></tr><tr><td><b>distance</b></td><td>819.8509903</td></tr><tr><td><b>angle</b></td><td>194.7440686</td></tr></table>",,,,,,,,,,,,,,,,,
1264.8,,,,,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1004</td></tr><tr><td><b>x</b></td><td>621140.6417</td></tr><tr><td><b>y</b></td><td>3068696.764</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>length</b></td><td>10908.6883</td></tr><tr><td><b>vertex_index</b></td><td>7</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>7</td></tr><tr><td><b>distance</b></td><td>845.5094274</td></tr><tr><td><b>angle</b></td><td>280.2573239</td></tr></table>",,,,,,,,,,,,,,,,,
